,id,Recipient (video or comment),comment
401,UgwWHVwrfPdPZ9godvR4AaABAg,e4VU8onoc9E,"Too much talking before you begine, not necessary."
402,Ugz9mNXA96Emf3Dh6kF4AaABAg,e4VU8onoc9E,Thanks for the safety guidelines. Great video
403,Ugx1ag6RmMuXYWyGAkN4AaABAg,e4VU8onoc9E,hi pls where do you get your lye from
404,UgxWuVsK4437IsCAb354AaABAg,e4VU8onoc9E,How long does this soap stay good for?
405,Ugx0KLRX0grGiOr4njZ4AaABAg,e4VU8onoc9E,Give me ur number pls
406,UgyewzL5DqXmb2MDNQl4AaABAg,e4VU8onoc9E,"What is the color powder and where can I get it. Also, how much fragrance should I use? Thank you!"
407,UgxKuZ0taUoozSNZFwh4AaABAg,e4VU8onoc9E,How much pounds of soap did this give you. Thank you for this very educational video
408,Ugyddxl-o69EGLDQU_x4AaABAg,e4VU8onoc9E,Yeah because we need more palm oil in demand. Does nobody think anymore?????
409,UgygToPifzP1FdJvB3d4AaABAg,e4VU8onoc9E,Sorry I just cannot believe the lack of proper lye safety in this video. You're setting a horrible example
410,UgzV4nCfBpx1GPyBk2N4AaABAg,e4VU8onoc9E,So if I don't have palm oil will it effect the lather properties?
411,UgxmM-ECN8Q9evDHF-94AaABAg,e4VU8onoc9E,Thanks for sharing. Much love!
412,Ugxx5A_NBuZBTwQB2YJ4AaABAg,e4VU8onoc9E,"Hey, great video! But I just wanna let you know because I’m not sure you are aware but palm oil is unethically produced, the deforestation of the palm trees is destroying the homes of already endangered species like the orangutan, Pygmy elephant and Sumatran rhino. If you care about our planet it is greatly appreciated if after you finish up that oil, you could switch it to another oil that’s more ethically resourced:)"
413,Ugxx5A_NBuZBTwQB2YJ4AaABAg.9DkeK019ala9PWcgFpWZ31,Ugxx5A_NBuZBTwQB2YJ4AaABAg,Zoe thank you for reminding us....I want to make honest soap...thank you again
414,Ugxx5A_NBuZBTwQB2YJ4AaABAg.9DkeK019ala9EwQEr3aewm,Ugxx5A_NBuZBTwQB2YJ4AaABAg,Go to Palm Done Right. It’s an ethical grower that supports the environment. Many soap makers I know are switching to this company
415,Ugxx5A_NBuZBTwQB2YJ4AaABAg.9DkeK019ala9DyGYQ01wsA,Ugxx5A_NBuZBTwQB2YJ4AaABAg,"Another soap blogger (who is vegan, actually) uses waste fat she gets from a local butcher every month or so to use in place of palm oil. She says since the fat is discarded otherwise, she is helping to reduce some of the waste of an animal's life. She is also opposed to using palm oil of any kind. I have a butcher friend who will set aside and then grind the fat trimmings for me so it's easier to render at home.,I've used the ""heat transfer"" method of soaping (wait 2 HOURS?) ... add the hot lye solution to the solid fats and stir until they are melted, then add in the liquid fats. Stir and proceed."
416,Ugxx5A_NBuZBTwQB2YJ4AaABAg.9DkeK019ala9DqKUpa-B5c,Ugxx5A_NBuZBTwQB2YJ4AaABAg,"You can find ethically sourced  palm oil, but if you are uncomfortable with that and aren't vegan, you can use lard instead they have similar properties."
417,Ugyqe1gwhJa9puNXiHt4AaABAg,e4VU8onoc9E,"10-15 oz of water?  emoji_rolling_on_the_floor_laughing  emoji_rolling_on_the_floor_laughing  emoji_rolling_on_the_floor_laughing  obviously this formula has some issues. Is it 10 or 15 it does matter a great deal! You don’t just keep adding water until you think it’s your consistency , this isn’t pancake batter. Does this person even make soap? Please please please use a lye calculator. I know it looks super scary but there are only a few things you will be using on it."
418,Ugy78hhKFbLSocrqZUd4AaABAg,e4VU8onoc9E,Grazie  emoji_grinning_face  emoji_thumbs_up  emoji_waving_hand 
419,Ugy6vA5ZOcDjB3Rw8Gp4AaABAg,e4VU8onoc9E,I don’t have palm what’s a substitute for it?
420,UgyFHg9fjbJPN7Lr9PF4AaABAg,e4VU8onoc9E,Thank you
421,Ugx31matwbG7h26ufy54AaABAg,e4VU8onoc9E,Where i get this receipe? Secondly i need training. So from book we have to learn or training ee should take? Plz guide
422,Ugx31matwbG7h26ufy54AaABAg.9DUmvQlX7zl9DZStMAj7HJ,Ugx31matwbG7h26ufy54AaABAg,The percentages are in the description below the video. Enter them into a soap calculator (http://www.soapcalc.net/calc/soapcalcwp.asp is a popular one) When you enter the weight of the batch you want to make (usually 2.5-3 lbs for a standard beginner mold) it will do all the math and tell you how much of each ingredient you need.
423,UgzheK_MW3K5CjVt25R4AaABAg,e4VU8onoc9E,Can we use any other thing for the colour
424,UgztJiDWVPSKZb9rx5t4AaABAg,e4VU8onoc9E,Would you having to wholesale soaps ?
425,Ugy2E9vthvlzY5T78Zt4AaABAg,e4VU8onoc9E,G NICE ONE LIKE IT VERY FUN
426,UgzNWY8Ir74fLxEEx_Z4AaABAg,e4VU8onoc9E,Check out this videosubscribe my channel.. Plz wach  my video Home made hand wash & dish wash gel.  https://youtu.be/lEhIdD_pdtg
427,UgzSagItpRvwXidHVEd4AaABAg,e4VU8onoc9E,Check out this videoHome made hand wash & dish washer gel https://youtu.be/lEhIdD_pdtg
428,UgyJjvz45ARyqdGVOdV4AaABAg,e4VU8onoc9E,Sorry but this is a very DANGER  example when you put lye on water you should be under a hood or outside in an air vent so you don't breathe the mixtureAlso not in glass containerAnd put gloves
429,UgwByPfwiKnW7r_iD5R4AaABAg,e4VU8onoc9E,"Whilst  I am not going to be as harsh as the previous comment, is it possible to do this without the palm oil? is there a decent substitute."
430,UgyqHCg6CDLtdtxi3K94AaABAg,e4VU8onoc9E,Please speaking in hindi
431,UgzrIj7DjTa-uQI8FyZ4AaABAg,e4VU8onoc9E,Thank you very much
432,UgxeMyrGYW08gGJFIY54AaABAg,e4VU8onoc9E,"I hope you realise using that palm oil is probably murdering an Orangutang, I’m sorry if you take this the wrong way however the dying animals in palm forests is a consequence of humans using palm oil for unnecessary reasons  emoji_globe_showing_Europe-Africa  emoji_red_heart  emoji_globe_showing_Europe-Africa "
433,UgxeMyrGYW08gGJFIY54AaABAg.9CufmL2Nh1C9CzJpynmVbr,UgxeMyrGYW08gGJFIY54AaABAg,not a nice or helpful comment.
434,UgwxoS9l9x4DaTmQTzp4AaABAg,e4VU8onoc9E,Awesome! Can you substitute the mango butter for another butter  emoji_thinking_face  Anyone?
435,UgyEANOm1gp0uwCQ-uR4AaABAg,e4VU8onoc9E,May I ask which is your mica? Is it from nurture micas? How much mica you use to get this nice color?
436,UgzVYXDKM6jPuP78lwh4AaABAg,e4VU8onoc9E,Is there a good substitute for palm oil in soap making?
437,UgzVYXDKM6jPuP78lwh4AaABAg.9CmdN9TJxYP9DEGC0O7dzI,UgzVYXDKM6jPuP78lwh4AaABAg,I think Palm kernel oil is also good
438,UgwT3-tv4NE4EnzUUiN4AaABAg,e4VU8onoc9E,You have such a humble spirit.
439,UgwOXvvKcIn2YKK917J4AaABAg,e4VU8onoc9E,"I worry about the environmental impact of using palm oil, what could I use to replace it?"
440,UgzkC7Nge28NgBcGoQp4AaABAg,e4VU8onoc9E,Omg i loved this!!! Just made my first batch yesterday  emoji_smiling_face  wish I'd have watched/done this video instead emoji_tired_face  its ok...going to do more based of this... emoji_folded_hands_medium_skin_tone  emoji_folded_hands_medium_skin_tone  gained a subscriber
441,UgzkC7Nge28NgBcGoQp4AaABAg.9C_qDWnqCNZ9C_t34Bo2TT,UgzkC7Nge28NgBcGoQp4AaABAg,@Heart's Content Farmhouse Thank You emoji_smiling_face_with_hearts  emoji_smiling_face_with_hearts 
442,UgzkC7Nge28NgBcGoQp4AaABAg.9C_qDWnqCNZ9C_recVWLb4,UgzkC7Nge28NgBcGoQp4AaABAg,aw thanks tiffany!  emoji_smiling_face_with_smiling_eyes 
443,UgwmYkf4TeQgfL5-ZAF4AaABAg,e4VU8onoc9E,Which stirrer/mixer did you use?
444,UgyRYvnsiMtj7j3_t0J4AaABAg,e4VU8onoc9E,Check out this video !!  emoji_backhand_index_pointing_down  emoji_folded_hands https://youtu.be/lEhIdD_pdtg
445,UgxGkV7hwuRo0EhDvH14AaABAg,e4VU8onoc9E,I'll try this recipe next month and get back to you when it successful. Thank you... Your video is helping me :)
446,UgxGkV7hwuRo0EhDvH14AaABAg.9CPoe8jEoho9D550Kzi6OV,UgxGkV7hwuRo0EhDvH14AaABAg,Don’t follow this dangerous exemple
447,UgwHfx05HdbnKK6QaFV4AaABAg,e4VU8onoc9E,"Hello there! I love your video. I am very new to soap making here in the philippines and i want to try out your recipe for my toddler with sensitive skin. Since i dont have here mango butter, can i replace it with shea or cocobutter? Or can i just remove it and increase the measure of the other oils? Thanks"
448,UgwrK2obRCKvaPw5jo54AaABAg,e4VU8onoc9E,"Great video, thank you"
449,UgzssRqChvifpHh4bUx4AaABAg,e4VU8onoc9E,"Helo, with the resized ounces how many soaps can come out of it after molding and cutting"
450,UgxQG1KFWGLgLBYHzkV4AaABAg,e4VU8onoc9E,What can we substitute for palm oil?
451,Ugz4j5TSCYOMKJdDjHB4AaABAg,e4VU8onoc9E,"Hi, thanks for ur amazong soap making videos, i have a question please help me if u can  emoji_folded_hands_light_skin_tone  emoji_heart_suit  So, can we use cooking oil instead of olive, coconut or almond oil? Like, am i allowed to use only cooking oil instead of all of those other oils? cuz cooking oil is a lil cheaper to buy for the start of my soap making journey..."
452,Ugz4j5TSCYOMKJdDjHB4AaABAg.9CEZmkhk-sE9CH6LhF-LSa,Ugz4j5TSCYOMKJdDjHB4AaABAg,@Heart's Content Farmhouse thank you so much!  emoji_sparkling_heart 
453,Ugz4j5TSCYOMKJdDjHB4AaABAg.9CEZmkhk-sE9CGgzwMMGGo,Ugz4j5TSCYOMKJdDjHB4AaABAg,"hi! you can use any oil, technically. they will all react with the lye to form soap.  but some are better for soap than others.  vegetable oil is okay but can cause. orange spots on your soap and some people say it goes rancid quickly.  you'd need to look for a specific recipe using the oil you have, because any time you change one ingredient in soap, the whole recipe changes. hope this helps!  emoji_smiling_face_with_smiling_eyes "
454,UgwDJMnK_ZiuIiFhjZ14AaABAg,e4VU8onoc9E,"I have just been schooled by the most beautiful, articulate, virtuous, and knowledgeable young lady. Thank you! God bless you!"
455,Ugwpa14fTRJfZTwsi3h4AaABAg,e4VU8onoc9E,Thank you.  You're great at explaining the process!
456,UgyV2dnzdb-PnKsgnNN4AaABAg,e4VU8onoc9E,"Can you make a coconut oil, aloe vera and shea butter soap is that possible?"
457,UgyV2dnzdb-PnKsgnNN4AaABAg.9By2uGOJn-T9CGhyR6MSCC,UgyV2dnzdb-PnKsgnNN4AaABAg,"yes of course! the aloe vera would not be added with the oils, it would sort of be an extra thing. i don't have a specific recipe for it, but you could search brambleberry.com for aloe vera soap and see what turns up!"
458,UgwJt_xcgWOCr4pgsT14AaABAg,e4VU8onoc9E,"Hello madam, how are you doing? I'm subscriber of your channel. I don't know you know my country. This is Bangladeh. I watched a few videos on your channel that was published about one year ago . I'm interested in starting a small range of handmade soap making business from my house. I choose your recipe. But I wanted to know that How can I make mango butter. Kanak saha Dhip International Dhaka Bangladesh."
459,UgwqrABnpHg8azV4br54AaABAg,e4VU8onoc9E,"I’m sensitive to nuts, is there another oil I can use instead of the almond oil in this recipe?"
460,UgwqrABnpHg8azV4br54AaABAg.9BmojPqKEY89Bre0gzaTWF,UgwqrABnpHg8azV4br54AaABAg,"Soap making with lye is an exact science when it comes to types of oils verses the amount of lye needed. This is extremely important, you can Not just replace an oil or change the quantity without adjusting the lye. That said you can replace or even leave out the almond oil but you will need to recalculate the lye amount. There are soap calculators available on-line to use to recalculate your measurements."
461,UgxP95qrgjzyB1GdzER4AaABAg,e4VU8onoc9E,what type scale tells us in percent? and i am new to soaps i did mp. if i did lye how would you suggest cooking it and mixing it really safely ? by hand or is the stick blender ok
462,UgxP95qrgjzyB1GdzER4AaABAg.9BZUN420PvR9BwWZ5dZsFu,UgxP95qrgjzyB1GdzER4AaABAg,"You have to buy a percent scale! Just kidding.Percentage is preferable because no one has the same size mold and you don't want to waste oil that doesn't fit your mold.To use % you have to know the amount of oil you need for your mold. To do that you measure your mold width, depth and length and use this math...W x L x (D)desired depth x .40.5 x 3 x 1.5 x .40 = 9 ounces of total oil.So when a lye calculator asks how much oil, plug in 9 oz. and then enter the % of each oil.So if coconut is 15% of your oils then in my example coconut is 1.35 ounces out of 9 ounces in your recipe."
463,UgwdeUbG3XjxmFwDdYp4AaABAg,e4VU8onoc9E,I plan on trying this soap out. But I I didn't see you and any fragrance too it. I was wanting g to add fragrance do I need to subtract any percent of the oils to add it.
464,UgwdeUbG3XjxmFwDdYp4AaABAg.9BVaTcQ34RO9BVcJ8g6Tb1,UgwdeUbG3XjxmFwDdYp4AaABAg,"hi lucinda, no you will make it as written and then just add the fragrance oils at trace.  :)"
465,UgzQydGkFtJawyoGn114AaABAg,e4VU8onoc9E,What oil should I use to replace the palm oil?
466,UgzlO7OYnT0Rcdtjw4x4AaABAg,e4VU8onoc9E,How water affects the soap? Adding more or less?
467,UgzlO7OYnT0Rcdtjw4x4AaABAg.9BPIogJ2BuE9BPxteIq_68,UgzlO7OYnT0Rcdtjw4x4AaABAg,Rossy L. Less water can help the soap cure faster.  Look up “water discount for soapmakibg” and you will find some info  emoji_slightly_smiling_face 
468,Ugw4s1ujHsMLLJOSfS54AaABAg,e4VU8onoc9E,"Wow, really? I make soap for a living and I would NEVER, slap lye and water together like that! Lye water concentrations are exact measurements! You should always run a new recipe through soap calc to make sure the measurements are correct. You just don't trust every recipe you come across and you should tell your followers this. Plus they need to use only distilled water. And the reason your soap is tracing so fast is because you are soaping at to high a temperature.  Most people soap at room temperature.  Or between 80 to 85 degrees. I would suggest that you send your followers to Royalty Soaps, soap making for beginners series.  It is a good one and Katie does an excellent job teaching it and she's fun to watch. I have no problem with your recipe but you should be giving them the percentage of oils they need and not the ounces. That way they can calculate it to fit there mold."
469,Ugw4s1ujHsMLLJOSfS54AaABAg.9BOsgnLuCSC9BwNT6T31xz,Ugw4s1ujHsMLLJOSfS54AaABAg,"Oh yeah, she says that she used 40 oz of oil. For that size mold the only way she can do that is if she used a low water amount. The temperature had ALMOST nothing to do with her trace. It usually amounts to choice of oils OR low water and too much stick blending.I believe she reduced her water so she can add more oil.Stick blending alone will do it."
470,Ugw4s1ujHsMLLJOSfS54AaABAg.9BOsgnLuCSC9BwMZY-sJqo,Ugw4s1ujHsMLLJOSfS54AaABAg,"Water is not an exact measurement. The amount can be whatever you want it to to be. The only requirement is the 50/50 rule which is the minimum amount. After that, its up to you and your choice.I am sure that is what you meant though but people do read your comment. I just clarified what you meant."
471,UgzzUQYLc2_mbOdaJrJ4AaABAg,e4VU8onoc9E,"Wow!! I just found your video. It was the one that is high lather.... I have been watching how to videos for YEARS regarding soap making.This will be my very first batch. Im going to use this recipe of yours to start it off!! Thank you so much for putting this up!! I am really excited because I used to buy high end soaps that you find in boutiqueries... I worked in a high end retail store for 15 years and the soaps we purchased from Europe weren’t comparable to the soaps we have here in the states. I can see from your snippet of the beginning vid that this truly is a high lather!!! I can go on ad nauseam about the nuances of soap and NO, Im not a nutter about it, but lather to me is such a luxurious thing! I can go on but I wont! Suffice it say Thank you  emoji_sparkling_heart  emoji_sparkling_heart  emoji_sparkling_heart Got all the equipment and have all the oils....! Looking forward to this."
472,UgzzUQYLc2_mbOdaJrJ4AaABAg.9BOipAUdf2l9BPxyzHb9YS,UgzzUQYLc2_mbOdaJrJ4AaABAg,Wendy Jones awesome Wendy!   I love lather too  emoji_slightly_smiling_face 
473,UgwRTKENZ54md-sQgKF4AaABAg,e4VU8onoc9E,"Hi I live in norther Canada, and am wondering what I could substitute for palm oil,  avocado oil, and mango butter."
474,UgwRTKENZ54md-sQgKF4AaABAg.9BNZ5TZ9BNl9BwL67o5OHg,UgwRTKENZ54md-sQgKF4AaABAg,"Palm oil is .144 : just about nothing replaces it.Avocado is .133: camelina oil, canola oil, evening primrose oil, grape seed oil.Mango butter .135: apricot, kokum butter,  olive oil, safflower oil."
475,UgzeetF1xQuFF1EG50R4AaABAg,e4VU8onoc9E,My own palm oil is red is it still the same with yours?
476,UgzeetF1xQuFF1EG50R4AaABAg.9BNAw_RHY0W9BRIf2-8Wp8,UgzeetF1xQuFF1EG50R4AaABAg,Doris Omolayo hmm I don’t think so.  Mine is always off white
477,UgwRitGUwEgQLI_kY_d4AaABAg,e4VU8onoc9E,I found making soap to be very addictive. My home always smelled so good from the many kinds of soap on the curing racks. I like the contents of your recipe. One of the first things I learned was castor oil is good for bubbles.
478,UgwRitGUwEgQLI_kY_d4AaABAg.9BMAmEH8v6v9eqopP5x-TK,UgwRitGUwEgQLI_kY_d4AaABAg,@Heart's Content Farmhouse  really nice recipe though I Needed to ask further questions.
479,UgwRitGUwEgQLI_kY_d4AaABAg.9BMAmEH8v6v9_1bADuKEfb,UgwRitGUwEgQLI_kY_d4AaABAg,Yikes how does castor oil affect the smell
480,UgwRitGUwEgQLI_kY_d4AaABAg.9BMAmEH8v6v9LntU7fZqHe,UgwRitGUwEgQLI_kY_d4AaABAg,@Casen Johnathan stop
481,UgwRitGUwEgQLI_kY_d4AaABAg.9BMAmEH8v6v9KZMadcMTHk,UgwRitGUwEgQLI_kY_d4AaABAg,"I love her videos...she's so helpful and yes, I'm totally addicted and even though I'm just starting out...I'm in love with soap making."
482,UgwRitGUwEgQLI_kY_d4AaABAg.9BMAmEH8v6v9JOfL0MI5j8,UgwRitGUwEgQLI_kY_d4AaABAg,Does it sill smell good even without adding any fragrances ?
483,UgwRitGUwEgQLI_kY_d4AaABAg.9BMAmEH8v6v9BPy2QHsyOe,UgwRitGUwEgQLI_kY_d4AaABAg,Kathy Haynes yes I love the smell as it cures!   emoji_smiling_face_with_hearts 
484,Ugx7K3JI7-TgSH2JTMR4AaABAg,e4VU8onoc9E,Hello. I really like your vidio. It look so special. I need a favor from.you. can yo please write de ingredients. Sorry I'm a Spanish speaking and I didn't understand very well when you  say the name of ingredients. I will appreciate it.
485,Ugx7K3JI7-TgSH2JTMR4AaABAg.9BJgogsBTVe9BKvWrceA1B,Ugx7K3JI7-TgSH2JTMR4AaABAg,"hi marisol, click on ""show more"" in the description box and the full recipe is there :)"
486,UgyCwtNVjWAZpneABg94AaABAg,e4VU8onoc9E,This was so great!
487,UgyQhb6Ez1xBkptu7q54AaABAg,e4VU8onoc9E,i saw palm oil and immediately could not continue the video...... poor orangutans emoji_loudly_crying_face  emoji_loudly_crying_face  their habitats and lives should not be sacrificed for some soap. there are many alternatives that do not harm the environment and wildlife.
488,UgwPTTE8uXTXufVRBhN4AaABAg,e4VU8onoc9E,I am super happy
489,UgzKf78IuvDV3bXEsCV4AaABAg,e4VU8onoc9E,I love all oils. I make low lather for my daughter. Rest I even use jojoba oil
490,UgzBn87Q19Zewd0IIK54AaABAg,e4VU8onoc9E,Caņ i have your contact details?
491,Ugxuv_HvZf2aMatI9sx4AaABAg,e4VU8onoc9E,What did you add for color and fragrence?
492,UgwUwJoBtGBjboEfJ0l4AaABAg,e4VU8onoc9E,Which ingredient makes the lather?
493,UgwUwJoBtGBjboEfJ0l4AaABAg.9AwqClK7Npm9AyODxxz2pc,UgwUwJoBtGBjboEfJ0l4AaABAg,"hi joy, any soap will lather somewhat.  coconut oil and especially castor oil add to this being extra bubbly"
494,Ugw9OuwjJjt0e4U_lX94AaABAg,e4VU8onoc9E,"WOW, no safety precautions mixing lye and water."
495,UgwtUeAJi1Tx3lAuiwx4AaABAg,e4VU8onoc9E,"I'm interested in buying one from you after watching you make it. I am not willing to invest in the oils, chemicals, and equipment if it ends up not working out for my skin."
496,UgwtUeAJi1Tx3lAuiwx4AaABAg.9AnBC8lAlK89AnLGpDhbou,UgwtUeAJi1Tx3lAuiwx4AaABAg,"@Heart's Content Farmhouse thank you for the reply. I have tried other cold process soap before, however, they dry out my skin too much. This is why I wanted to purchase your soap to try it out. Thanks for your time and making the video."
497,UgwtUeAJi1Tx3lAuiwx4AaABAg.9AnBC8lAlK89AnE-w1ux_O,UgwtUeAJi1Tx3lAuiwx4AaABAg,"harry i don't sell any bars online but etsy has a GREAT selection: just search for  ""cold process soap"""
498,UgyAD-aY-hUqPYoxt5V4AaABAg,e4VU8onoc9E,Very well structured teaching. Clear in logic order. Thanks!
499,UgzH9RTzqh8Rc3GpWtR4AaABAg,e4VU8onoc9E,Thank you. This was very helpful  emoji_slightly_smiling_face 
500,UgyjxUKX0MiA3iUwmip4AaABAg,e4VU8onoc9E,Hello! What temperature do you have set for the oven?
501,UgyjxUKX0MiA3iUwmip4AaABAg.9AhTIuGcHLk9BD2FTafuMi,UgyjxUKX0MiA3iUwmip4AaABAg,The oven should be off.
502,UgyOum9Gmzp6Ne6FmO14AaABAg,e4VU8onoc9E,"My sister, who will be one of my primary soap testers, is allergic to coconut oil. Somebody else recommended Babassu oil as a substitute; do you have any other suggestion? I don't know how difficult that would be to find. I'm sure coconut oil is easier and probably cheaper but that's the way it goes."
503,UgzOlKRBr1I_9Yhk_KZ4AaABAg,e4VU8onoc9E,"Please NEVER USE GLASS to mix your liquid and lye together.  It isn't a question of if it will break it is WHEN the glass will break.  It is ALWAYS advised that when people get a soap recipe off the internet that they ALWAYS run it through a lye calculator, just in case there was a typo.  You are also setting a bad precedence to new soapers by not using gloves....  I hate to say this but your recipe is close to a 3% lye ration to 14% liquid.  Especially for new soapers you shouldn't be going this low with the lye solution.  Yes this will give you more bubbles will not be very moisturizing to the skin and more bubbles usually dry the skin out.  I'm sorry but I would warn folks especially new soapers to NOT use this recipe.    I think you need to learn more about soaping before you instruct others, especially new folks to soaping."
504,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9KIPLRuDxjt,UgzOlKRBr1I_9Yhk_KZ4AaABAg,"True, there is no such thing as a moisturizing soap. You can only go so low with lye that it still gives you a working soap and doesn't fall apart. Lye will ""eat"" all the fat there and convert it into soap. Whatever superfat is there, it will simply disperse in between soap molecules and impede the lather a  little. Soap is for washing dirt out of skin. I used to make soap from SO MANY different oils when in frenzy of soap making, and then I thought it was a sheer waste and better to just  slap those on the skin then waste it into soap bubbles."
505,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9DZTST-mKIQ,UgzOlKRBr1I_9Yhk_KZ4AaABAg,"@Honey Bee I use laboratory-grade, plastic pitchers from Amazon but a lot of people use stainless steel. Just make sure it is genuine stainless and doesn't have aluminum."
506,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9BuwU1vohZu,UgzOlKRBr1I_9Yhk_KZ4AaABAg,Lisa Rains you need to take the time to learn the properties of each oil and their recommended % to use in creating a recipe. I don’t use commercial chemical bars.
507,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9BsWE_9DU_r,UgzOlKRBr1I_9Yhk_KZ4AaABAg,"Do you know how to make mild soap bars that don't leave film, like Dove bars?"
508,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9BOsuHJmvgd,UgzOlKRBr1I_9Yhk_KZ4AaABAg,Amen!
509,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9BN2VHha_MS,UgzOlKRBr1I_9Yhk_KZ4AaABAg,Do you have a Facebook page?
510,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9BGHLKatJBN,UgzOlKRBr1I_9Yhk_KZ4AaABAg,"@Honey Bee Hardware stores sell 1 gallon BPA free buckets that are worth the investment, they last forever."
511,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9AsTVEegfU0,UgzOlKRBr1I_9Yhk_KZ4AaABAg,Honey Bee  any stainless steel is the best or any #5 plastic
512,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9As2uPvoFM3,UgzOlKRBr1I_9Yhk_KZ4AaABAg,@Honey Bee stainless steel is great
513,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9Ars64Qy8Gd,UgzOlKRBr1I_9Yhk_KZ4AaABAg,Its this a good recipe for skin or its not??
514,UgzOlKRBr1I_9Yhk_KZ4AaABAg.9AfrPzv5y1S9Ar_SHMLQsT,UgzOlKRBr1I_9Yhk_KZ4AaABAg,"Yikes, I use my pyrex glass measuring cup.  What should I use. Thank you"
515,UgwtwlRKiHevld0_CWl4AaABAg,e4VU8onoc9E,I guest my question should of said how many pounds of heat and pour base should I use instead of lye water to use these same oil measurements?
516,Ugzq76tziutWiA_i1HJ4AaABAg,e4VU8onoc9E,Can I remove the lye and water portion and use a heat and pour with the same measures?
517,UgzhaMzURDSaep-oWFJ4AaABAg,e4VU8onoc9E,hello dear  .can u tell me  please what  ur  water _oils percent is  in this  recipe?
518,UgxFP2bhOpm48al2CmV4AaABAg,e4VU8onoc9E,whats the percentage of lye concentration and superfat? thank you
519,UgxW4L7t5CRCo4pYK1t4AaABAg,e4VU8onoc9E,love the way you explain everything
520,UgzXVNQ45Zh_PofWZi94AaABAg,e4VU8onoc9E,What if I don’t want to use palm oil?
521,UgzXVNQ45Zh_PofWZi94AaABAg.9AVwNQRBbPj9AmQD6_zAMQ,UgzXVNQ45Zh_PofWZi94AaABAg,leah i have a few palm free recipes if you check my soapmaking playlist.  MY baby soap is palm free and so is my lemon soap
522,Ugyw4Eh3X47XIxE9eb14AaABAg,e4VU8onoc9E,Where do you buy your soap supplies?
523,Ugyw4Eh3X47XIxE9eb14AaABAg.9AVjCQIneD_9Ab2UQzP4vg,Ugyw4Eh3X47XIxE9eb14AaABAg,@The Farmhouse in the Field i haven't had issues with either one.  i' think a kit is a great idea if. you're nervous about getting started
524,Ugyw4Eh3X47XIxE9eb14AaABAg.9AVjCQIneD_9A_l82bUoY6,Ugyw4Eh3X47XIxE9eb14AaABAg,@Heart's Content Farmhouse You haven't had any problems with ordering from there? I was about to order a kit but I saw several BBB complaints on them. Would you suggest ordering a kit for the first time or just buy the ingredients? I have several soap books just haven't been brave enough to start yet.
525,Ugyw4Eh3X47XIxE9eb14AaABAg.9AVjCQIneD_9AW8YFgdQVp,Ugyw4Eh3X47XIxE9eb14AaABAg,I like nurture soap and brambleberry.
526,Ugwy7DKbcnH7xhu13_N4AaABAg,e4VU8onoc9E,Really kind of you to share this... Thank u much.. is it possible to share the oils in resize in percentages please
527,UgxGhZdujlB1oO43bfp4AaABAg,e4VU8onoc9E,Thanks
528,UgyajqeceNvewRBZ2y14AaABAg,e4VU8onoc9E,"IF I MAKE SOAP WITH THIS RECIPE, CAN I SELL IT?"
529,UgxXc4z9fibhBbGHOyN4AaABAg,e4VU8onoc9E,Love the appearance of the soap. I would like to try making it! But can you please include matrix units? Hahah ... thanks.
530,UgxXc4z9fibhBbGHOyN4AaABAg.9AHODFE3GWQ9Djk_YtKN6S,UgxXc4z9fibhBbGHOyN4AaABAg,Sevena Lee use soapcalc it’ll give you grams
531,UgxzEbvptR3fy3AqeQd4AaABAg,e4VU8onoc9E,This is a great recipe and it has some of my favorite oils and butters. I added tussah silk and bamboo powder. Thank you!
532,UgxzEbvptR3fy3AqeQd4AaABAg.9AG6Xtg2AUA9Bwns31t3XX,UgxzEbvptR3fy3AqeQd4AaABAg,"@Fabricated Reality About those glycerin rivers, try 1.4 > 1.85 x lyeValue = totalWater.I don't get any more rivers.The more you add water the greater you have to stick blend more then you realize which leaves loose water that you don't think is there which  can lead to rivers and even salt on top of the soap. Soap is kinda like concrete and needs to be treated the same way. Water can strengthen it but too much water and not enough blending can lead to problems. That is why concrete finishers do what they do when they smooth it out on top after proper mixing. And properly stick blending soap with additional water must be treated the same way."
533,UgxzEbvptR3fy3AqeQd4AaABAg.9AG6Xtg2AUA9BwmVaRKJ_A,UgxzEbvptR3fy3AqeQd4AaABAg,@Fabricated Reality I did not expect that. Thank you.How is the bamboo powder?
