,id,Recipient (video or comment),comment
178,UgxXSZsODxyajshXXSt4AaABAg.912KBUHWiou9RMJNPIC8-L,UgxXSZsODxyajshXXSt4AaABAg,Hehe this movie sucked
179,UgxT80v_zeCZCkHD1a14AaABAg,7TTuePHsN-c,Hmm I guess we ran out of stories to tell about Roman Empire.
180,UgxT80v_zeCZCkHD1a14AaABAg.91-OsPyj3Qo9OAk1zuyEgy,UgxT80v_zeCZCkHD1a14AaABAg,"@Bb Sz That's my wish too !!...and maybe a story about the fightings among the native tribes in Prydain...then, while challenging each other, they look over the white cliffs of Dover and...they see the Julius Caesar's ships arriving !!"
181,UgxT80v_zeCZCkHD1a14AaABAg.91-OsPyj3Qo9Ew7s9SDrBd,UgxT80v_zeCZCkHD1a14AaABAg,"well they have to start somewhere, so why not from the beginning?"
182,Ugydlas1X7djHq9pxb14AaABAg,7TTuePHsN-c,So we're not going with the refugees of Troy then?
183,Ugydlas1X7djHq9pxb14AaABAg.9-p3sLpKq3U9OAiufOZU3A,Ugydlas1X7djHq9pxb14AaABAg,@Solemn Philosopher That's the real legend.
184,Ugydlas1X7djHq9pxb14AaABAg.9-p3sLpKq3U9Ew9gWg9JF3,Ugydlas1X7djHq9pxb14AaABAg,thats the prequel of this movie
185,Ugydlas1X7djHq9pxb14AaABAg.9-p3sLpKq3U904L60Zy0ag,Ugydlas1X7djHq9pxb14AaABAg,"Aeneas was the refugee from Troy, not Romulus and Remus (though the twins do descend from Aeneas in Roman Mythology)."
186,UgxDwD2W06HkESUT4494AaABAg,7TTuePHsN-c,"I am willing to bet that each and every human walking the Earth today, had an ancestor that killed lots and lots of people, many of whom may have been innocent and died in intense agony.    It may have happened 10,000 years ago, or maybe even 3,000 years ago, but at some point in time, it seems the odds are that it happened.     There was likely nothing at all fair about life, until just recently.   I would even say that everyone then had PTSD, or some effect from it all.     It would be so fascinating to have a time-machine and go back to the time when homo sapiens had never heard of the myths that people cherish today.       They would all laugh at us, if they could see the ludicrous societies of 2019."
187,UgxDwD2W06HkESUT4494AaABAg.9-h4EJamArS912KTtLYF69,UgxDwD2W06HkESUT4494AaABAg,Is that all you take from it?
188,Ugx1ATp-ZpZcOyzeYBt4AaABAg,7TTuePHsN-c,"Hunter gatherers roamed across Europe, new farming and fishing communities emerging in the fertile crescent and east Asia, vast swathes of the world unexplored, unknown..... Such was the time when there was a place where existed universities, planned cities with underground sewage systems, multistory houses with attached baths and private wells, automated rain water collection and air cooling vents in each house, where people wore clothing tied with sea shell buttons, where there was trading and writing and rituals with calendars requiring precise astronomical calculations, where the people were so generous and carefree they never thought of needing any weapons to protect themselves with...... The ancient Indians were a mystery, even their writing have not been deciphered yet..... new dating method suggests Indus valley to be much more ancient than present estimates..... Surely if there is a first King, it has to be the iconic priest king from the land of mythical Meluha......."
189,Ugx1ATp-ZpZcOyzeYBt4AaABAg.9-dDUoz_DYp9NyN2g89b-a,Ugx1ATp-ZpZcOyzeYBt4AaABAg,ok....the movie is not about a FIRST KING in an absolute sense: this is the story of the first king of Rome
190,Ugx1ATp-ZpZcOyzeYBt4AaABAg.9-dDUoz_DYp9Ey4Ll811_M,Ugx1ATp-ZpZcOyzeYBt4AaABAg,@Lord Horror thanks for reminding me of this movie....it was such a nice movie....although blood and gore not my cup of tea....
191,UgwD-9i5ayl9f59dOM14AaABAg,7TTuePHsN-c,I think the First King name is misleading since they weren't the First Kings either of them...
192,UgwD-9i5ayl9f59dOM14AaABAg.9-bhmx7AFuU9OAm7exkNsC,UgwD-9i5ayl9f59dOM14AaABAg,All grammar professors here !
193,UgwD-9i5ayl9f59dOM14AaABAg.9-bhmx7AFuU9EwAQ8MDXxh,UgwD-9i5ayl9f59dOM14AaABAg,"yeah I know the title is to complex for the common man to understand. Dont worry, there is a tv show based on this story, called Romulus. Much easier to understand"
194,UgzRafXXIQ9BkwaLw4t4AaABAg,7TTuePHsN-c,"What a shitty movie, almost as bad as 300."
195,Ugzt7yD-arxY6d36Jpl4AaABAg,7TTuePHsN-c,https://youtu.be/uZB6GYXuD0w
196,UgzgOHon82SpxpSGNWB4AaABAg,7TTuePHsN-c,this was uploaded on youtube months ago..
197,UgzgOHon82SpxpSGNWB4AaABAg.9-Jzm1kcqEC9-Tm6QkJLIP,UgzgOHon82SpxpSGNWB4AaABAg,share a link please for that.  I cannot find it.  Thanks-=
198,Ugyahtfl7a2e8WNoghJ4AaABAg,7TTuePHsN-c,acting was horrible   trying too hard
199,UgwbRCIyjAwKj_5n8Zh4AaABAg,7TTuePHsN-c,"Congrats, this fucking thread made me want to block comments again. Fucking collection of morons..."
200,UgwojCUxE_yv_blYiNF4AaABAg,7TTuePHsN-c,"Just watched “IL PRIMO RE”(The First King)Based on the myth about the brothers Romulus and Remus being the founders of Rome. It takes the myth and brings a practicality to the story. Like if it is true or even buts and pieces of it are true, this is what it would have looked like. Nothing supernatural about it, just men, women and children trying to figure it out way back then.Brutal yet honest alongside gorgeous cinematography makes this one a real stunner. It is in old Latin I think which; kudos to the actors- what an amazing job- so yes subtitles all throughout. But man oh man is it worth a go. At the very end you are on the edge of your seat waiting for him to say it- ROME! Brilliant movie! Check it out!"
201,UgwYPT5P_WtI34iJ1P94AaABAg,7TTuePHsN-c,Re-Quest for Fire!!!
202,Ugwq2DjpPetbxvHy7g14AaABAg,7TTuePHsN-c,Me hungry waiting in long line to order my burgerThe guy from behind trying to' ran across the burger line the order his food before me...Me: 1:04
203,Ugwq2DjpPetbxvHy7g14AaABAg.9-8qEP-Tac0912KIK10Ugu,Ugwq2DjpPetbxvHy7g14AaABAg,You: like my dumb comment
204,UgzqsZ11gdx3ArRxawB4AaABAg,7TTuePHsN-c,LOW RATE 300 WANNABE
205,Ugw0Jw4syS24vilLnup4AaABAg,7TTuePHsN-c,"My expectations were higher than the film was worth. First half is super, after that IMO it's a horse dream. Good camera and actor work, unfortunately predictable and not so good content."
206,Ugw0Jw4syS24vilLnup4AaABAg.9-5tWHPuuye9NyNdgsou1Y,Ugw0Jw4syS24vilLnup4AaABAg,"yeah i can agree with that. It's not the best movie out there, but still it's pretty solid flick. And given the current  state of the italian film industry, this is pretty much a miracle"
207,UgzMeGpgFk9vum5z0kV4AaABAg,7TTuePHsN-c,"I thought it was going to be about Nimrod! Boy, the disappointment...."
208,Ugx86R-MiT6dabvVG6l4AaABAg,7TTuePHsN-c,Hindi me aayega to btana brother
209,Ugwd3JMvlcjZsTP5z154AaABAg,7TTuePHsN-c,I need to see this movie
210,UgyvmdBNUCibrF2IUe94AaABAg,7TTuePHsN-c,I’m hooked.
211,UgzdIskdwvQh5CKlZ9B4AaABAg,7TTuePHsN-c,Just watched. It was actually good. I like captions so it wasn't a problem to read what they were saying.
212,UgzdIskdwvQh5CKlZ9B4AaABAg.8zHQgNPVZ7B9-4woOUdqAK,UgzdIskdwvQh5CKlZ9B4AaABAg,There is an English language version.
213,UgzdIskdwvQh5CKlZ9B4AaABAg.8zHQgNPVZ7B8zvMMlawMm3,UgzdIskdwvQh5CKlZ9B4AaABAg,So it aired world wide? Where are you from?
214,UgzlO-6FwWT39U5tqk14AaABAg,7TTuePHsN-c,Not enough sex
215,UgxbgfGThJefUpRdKoV4AaABAg,7TTuePHsN-c,Dam this looks good!
216,UgxbgfGThJefUpRdKoV4AaABAg.8z5Wj6dVe9R9AC1ID4Nxej,UgxbgfGThJefUpRdKoV4AaABAg,It's a masterpiece
217,UgxdGmb8HZRMBseLGkR4AaABAg,7TTuePHsN-c,Damn this shit looks good
218,Ugxi_ABDb_yxEqXCD6p4AaABAg,7TTuePHsN-c,"This looks really interesting, I'm in."
219,UgwcGZuxC8wQ3JV-ax14AaABAg,7TTuePHsN-c,It's the story of Romulus and Remus.
220,UgwcGZuxC8wQ3JV-ax14AaABAg.8ytT3VIzfIf9OAhPfkDvNn,UgwcGZuxC8wQ3JV-ax14AaABAg,@MackAttack Romulus the wise.
221,UgwcGZuxC8wQ3JV-ax14AaABAg.8ytT3VIzfIf9ARblYdAExm,UgwcGZuxC8wQ3JV-ax14AaABAg,Romulus the coward
222,UgyCWFQf4i9pdnQqAzN4AaABAg,7TTuePHsN-c,Heckle and Jeckle?....
223,UgyCWFQf4i9pdnQqAzN4AaABAg.8ytBdQIlibz95EWwlFbYps,UgyCWFQf4i9pdnQqAzN4AaABAg,Rick and Morty
224,UgyCWFQf4i9pdnQqAzN4AaABAg.8ytBdQIlibz8ytT64dTbFP,UgyCWFQf4i9pdnQqAzN4AaABAg,Romulus and Remus.
225,Ugz0mIaglGdJshz54RB4AaABAg,7TTuePHsN-c,I already found this in that random DVD bin in the middle of the aisle at my local Walmart.
226,Ugz0mIaglGdJshz54RB4AaABAg.8ytBWYGLnPM92B0DFzmWKp,Ugz0mIaglGdJshz54RB4AaABAg,You still watch DVDs!!! What a boomer!
227,UgyWgIjbV0e0JQdLVcx4AaABAg,7TTuePHsN-c,sorry but looks cheap ...
228,UgyWgIjbV0e0JQdLVcx4AaABAg.8yry8jzJ5hi9OAmGMqaPh6,UgyWgIjbV0e0JQdLVcx4AaABAg,"Yeah...they said the same about ""spaghetti westerns"" !"
229,UgyWgIjbV0e0JQdLVcx4AaABAg.8yry8jzJ5hi9-EUqTaShhM,UgyWgIjbV0e0JQdLVcx4AaABAg,"Sorry, but you're an idiot."
230,UgyWgIjbV0e0JQdLVcx4AaABAg.8yry8jzJ5hi8zvMYImEqGP,UgyWgIjbV0e0JQdLVcx4AaABAg,It isn't.
231,UgyWgIjbV0e0JQdLVcx4AaABAg.8yry8jzJ5hi8z3p4wr-KDe,UgyWgIjbV0e0JQdLVcx4AaABAg,"@Riccardo Moscatello Lol, my mistake. No doubt you've been there, you can tell us all about it."
232,UgyWgIjbV0e0JQdLVcx4AaABAg.8yry8jzJ5hi8z3irrwD7k7,UgyWgIjbV0e0JQdLVcx4AaABAg,@Eric Campbell Bronze age didn't look like that at all.
233,UgyWgIjbV0e0JQdLVcx4AaABAg.8yry8jzJ5hi8yvjlqkQ8Gb,UgyWgIjbV0e0JQdLVcx4AaABAg,"...It's Bronze Age Europe, what were you expecting?"
234,UgwK0DXltY_mc332O9B4AaABAg,7TTuePHsN-c,This movie is amazing! Alessandro Borghi is great  emoji_red_heart 
235,UgwGkp33mgKMLocHrIh4AaABAg,7TTuePHsN-c,Look angry mud person let's make him are king
236,UgwGkp33mgKMLocHrIh4AaABAg.8yrQ0fViJBc97gblppycdk,UgwGkp33mgKMLocHrIh4AaABAg,actually his brother
237,UgyOul9rSGqm63qvHFV4AaABAg,7TTuePHsN-c,"Ah, so this is the same movie already advertised as ""Romulus & Remus The First King (2019)"" (listed as Il primo re on IMDB). I thought this looked familiar. For a second, I was like, ""Two movies about the birth of Rome!?"" LOL"
238,UgyOul9rSGqm63qvHFV4AaABAg.8yr9kbhjJfn9Ew9Ui4sPnj,UgyOul9rSGqm63qvHFV4AaABAg,"there is also a tv show coming out, Romolus"
239,Ugzn_k4D7Pl5MvQD_BB4AaABAg,7TTuePHsN-c,Vita Roma!
240,UgyrU7npCBnqrwkX3rV4AaABAg,7TTuePHsN-c,"The First King is a 2019 Italian historical drama film directed by Matteo Rovere. Set in the 8th century BC, it is about the shepherd brothers Romulus and Remus and the founding of Rome. The main actors are Alessandro Borghi and Alessio Lapice. All spoken dialogue is in proto-Latin."
241,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9IpgzJ3DMno,UgyrU7npCBnqrwkX3rV4AaABAg,"@Gianpaolo Orlandi I've read somewhere (don't remember where unfortunately, so anyone's free to contradict me) that gn was pronounced like that (separately) in early Latin, while it evolved in a different sound just during the middle ages, actual Italic dialects evolved along Latin, so that might be the reason we are pronouncing gn as ñ nowadays."
242,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9FdrxIuCc0b,UgyrU7npCBnqrwkX3rV4AaABAg,Proto-Latin or old Latin sounds very good..it seems also better than the classic one..you could sense better the proto-indo-european behind it
243,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9F81TVDAJWn,UgyrU7npCBnqrwkX3rV4AaABAg,"@rvtrcr It is bullshit, he is one of those blacks who wants to convince that the whole world was black for its complexes, but here we are in Europe, blacks have nothing to do with ancient Rome, these are frescoes by ancient Romans. https://www.google.com/search?q=affreschi+romani+pompei&client=ms-android-samsung&prmd=inmv&sxsrf=ALeKk01M_P6-tN-GpaF1W9kLCAfgIvoKgg:1603409365537&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjm6qWtrcnsAhUBC-wKHRrfCK4Q_AUoAXoECAsQAQ&biw=360&bih=559&dpr=3#imgrc=wSyl1MQLGfO4AM"
244,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9F80ozn6tNq,UgyrU7npCBnqrwkX3rV4AaABAg,"@Valifornia Europeans are always the same, these are frescoes from ancient Romans.https://www.google.com/search?q=affreschi+romani+pompei&client=ms-android-samsung&prmd=inmv&sxsrf=ALeKk01M_P6-tN-GpaF1W9kLCAfgIvoKgg:1603409365537&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjm6qWtrcnsAhUBC-wKHRrfCK4Q_AUoAXoECAsQAQ&biw=360&bih=559&dpr=3#imgrc=wSyl1MQLGfO4AM"
245,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9F80WGWbj-f,UgyrU7npCBnqrwkX3rV4AaABAg,"@Valifornia DNA and genetics do not change are too complex, and European genetics are always the same ... there are descriptions, writings, statutes and frescoes of the Romans and the ancient European peoples."
246,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9F80AOWzmN3,UgyrU7npCBnqrwkX3rV4AaABAg,"@Valifornia No, the Romans were exactly like the current Italians, where do you get this bullshit from? blacks are in sub-Saharan Africa."
247,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE97XY_eZjq4T,UgyrU7npCBnqrwkX3rV4AaABAg,@Yadev K the same proof you have of the opposite...the same proof you have of any ancient historical moment and date...Are you stupid?  emoji_face_with_tears_of_joy 
248,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE97XXWardM2q,UgyrU7npCBnqrwkX3rV4AaABAg,"@Yely Harmony kik what proof do you even have? unless you're spouting nonsense outta your ass without actual proof? Oh right, religious nutjobs be, KAY WHATEVS!"
249,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE97XSPxxZQ7u,UgyrU7npCBnqrwkX3rV4AaABAg,@Yadev K that Bible story you're referring to was written long before Rome even existed...so in any case The Rome story would be the copy...Why don't you study more before spitting garbage?
250,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE95BXWZMV5gA,UgyrU7npCBnqrwkX3rV4AaABAg,@Xano Probabilmente quei suoni erano già presenti in Italia nel tardo impero (IV V secolo DC) dato che la chiesa cattolica romana da allora ci ha tramandato questa pronuncia attraverso 17 secoli di tradizione orale ininterrotta.
251,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE93dlorb6bCi,UgyrU7npCBnqrwkX3rV4AaABAg,@Xano si ma penso intendiamo la stessa cosa mi sono forse espresso male
252,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE93d4nOkJ3RQ,UgyrU7npCBnqrwkX3rV4AaABAg,@rvtrcr you know it was black people in the Roman empire right they came from black people
253,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE93d4HKxLWaB,UgyrU7npCBnqrwkX3rV4AaABAg,"@Gianpaolo Orlandi il suono ""gn"" o i suoni dolci di ""c"" e ""g"" sono presenti solo nel latino ecclesiastico e medievale"
254,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE906wViQnWlK,UgyrU7npCBnqrwkX3rV4AaABAg,"Sooo, the two brothers suckling on the teats of a wolf and being brought up by them is just a fucking fantasy...hmmm good to know, lol"
255,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9053UP-tL6y,UgyrU7npCBnqrwkX3rV4AaABAg,Where are the blacks as well if it is historical
256,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-iTyRbm8L8,UgyrU7npCBnqrwkX3rV4AaABAg,@rvtrcr What? Do you even know how old the story is? The roman brothers predate Christ...
257,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-URtjBVaCS,UgyrU7npCBnqrwkX3rV4AaABAg,"@Reeda Booke err... No, it really wasn't. The founding of the Roman Empire is older than Christ. That's a fact ."
258,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-UR2o5RTOc,UgyrU7npCBnqrwkX3rV4AaABAg,@Yadev K I'm sure it was the other way around.
259,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-T_s11v3pU,UgyrU7npCBnqrwkX3rV4AaABAg,"Sky Italia has announced for 2021 the TV series ""Romulus"", inspired by this movie, and even in it the actors will perform in proto-Latin  and there will be subtitles!"
260,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-EUZocOZk3,UgyrU7npCBnqrwkX3rV4AaABAg,"Why would you dub a movie like this...? That's retarded. It's like dubbing ""The Passion of the Christ"" or ""Apocalypto""... -_-  Is the movie language for Proto-Italic speakers...? Fuckin hell..."
261,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-EUN34gjpQ,UgyrU7npCBnqrwkX3rV4AaABAg,"Proto-Italic, actually."
262,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-BoifLk_uL,UgyrU7npCBnqrwkX3rV4AaABAg,@Yadev K Isn't the story of Cain and Abel old Testament and predates the Romans.....?
263,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9-4wv6IQgaq,UgyrU7npCBnqrwkX3rV4AaABAg,There is a English language copy.
264,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE9--anLxD0Pu,UgyrU7npCBnqrwkX3rV4AaABAg,@Sharlin Nicole yes? What was so funny ?
265,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8znogvX80ay,UgyrU7npCBnqrwkX3rV4AaABAg,@JossieM16don't you mean ut 'admirari
266,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8z3iyzoFxma,UgyrU7npCBnqrwkX3rV4AaABAg,"@Nick's Visual Poetry Yes, it is in proto-latin. When I watched ""The Passion"", the actors spoke classical Latin (a bit in a mechanical way, actually). I was able to follow the dialogs with the help of subtitles and some memory of High School...  It was not the case with this ""First King"" because the actors speak fluently (so, quickly); probably they made a lot of training. And the archaisms did the rest. I understood only simple sentences such as ""soli sumus"" (we are alone) or ""neca!"" (kill). During the viewing I also realized that some pronounciations were a bit different from what I remembered (ignis - fire - was spelled ig-nis with g and n separated, and not like in ""sign"", for example)"
267,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8yzWIlt9IaD,UgyrU7npCBnqrwkX3rV4AaABAg,"@JossieM16 Not just Latin but proto-Latin apparently, which is much more impressive. An analogue about this era of Greece would be a film with all actors speaking in 8th century BC archaic Greek (which is the original language Homer's Odyssey & Iliad and Hesiod's Theogony were written), not classical ancient Greek of 5th century BC."
268,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8ywmc3SPYil,UgyrU7npCBnqrwkX3rV4AaABAg,@Gianpaolo Orlandi thank you. I think I will watch the film.
269,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8ywm77UPVaz,UgyrU7npCBnqrwkX3rV4AaABAg,"@Yadev K yes i understand what you mean. Every mith has its purpose but all myths share some common points the hero the destiny the evil... think also of Beowulf. But I suggest you to watch that film, it does represent some typical concepts of the classical ancient roman world (and it is beautiful  imho)"
270,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8ywjR4SFSZp,UgyrU7npCBnqrwkX3rV4AaABAg,"@Gianpaolo Orlandi Everytime I think about Romulus & Remus I think keep thinking about Cain and Abel. I feel like the bible took the story from the Romans and made it their own, just like they did with the Noah's Ark and the Epic of Gilgamesh."
271,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8yudn7J45yw,UgyrU7npCBnqrwkX3rV4AaABAg,"I watched it some months ago in Italy. It is all in proto-latin, i.e. some scholars worked on the dialogs making reasonable assumptions on what archaic Latin could look like. The movie is powerful, beautiful, photography is great. Definitely recommended."
272,UgyrU7npCBnqrwkX3rV4AaABAg.8yq1O3AX7nE8ysavmp84vK,UgyrU7npCBnqrwkX3rV4AaABAg,They really spoke Latin in the entire movie?!  emoji_face_screaming_in_fear  Well that's amazing!!
273,UgwJKKPhZO0Vhx_nYU54AaABAg,7TTuePHsN-c,I'm just going to say it first king was black and I didn't see one black person in this at all smh what the fuc you mean in my D.C. young fly voice
274,UgwJKKPhZO0Vhx_nYU54AaABAg.8ypw9L1fGgG9NyNmTFM7q-,UgwJKKPhZO0Vhx_nYU54AaABAg,"why would you think that the first king of Rome was a black man, exactly?"
275,UgwJKKPhZO0Vhx_nYU54AaABAg.8ypw9L1fGgG93zuO7ftJuh,UgwJKKPhZO0Vhx_nYU54AaABAg,Based KANGZ
276,UgwJKKPhZO0Vhx_nYU54AaABAg.8ypw9L1fGgG91-K1N3qFjT,UgwJKKPhZO0Vhx_nYU54AaABAg,Valifornia the First king of Rome was black ?
277,UgwJKKPhZO0Vhx_nYU54AaABAg.8ypw9L1fGgG9050YvAjrc7,UgwJKKPhZO0Vhx_nYU54AaABAg,don't become a provoker of bullshit.  You are supposed to be smarter then that.  This was never about race or color so don't make it into that.
278,UgwJKKPhZO0Vhx_nYU54AaABAg.8ypw9L1fGgG905-KrJVyTQ,UgwJKKPhZO0Vhx_nYU54AaABAg,WORD!!!!
279,UgwJKKPhZO0Vhx_nYU54AaABAg.8ypw9L1fGgG8yrACVkV4ll,UgwJKKPhZO0Vhx_nYU54AaABAg,ha ha ha ignorance is so funny  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
280,UgzNLWmRK72YM0zG1jd4AaABAg,7TTuePHsN-c,753?  wasn't Rome founded on that date?
281,UgzNLWmRK72YM0zG1jd4AaABAg.8ypkpRPydGy91FFcAHkKAC,UgzNLWmRK72YM0zG1jd4AaABAg,Looks like you are a very slow burner ...
282,UgzNLWmRK72YM0zG1jd4AaABAg.8ypkpRPydGy907rPlsGI0D,UgzNLWmRK72YM0zG1jd4AaABAg,"Nobody really knows how many Rome’s have existed on that site. The one we know was founded in 753 bc but the legend myth may have come long before. I love this story and looking forward to it, especially the war with the other tribes after Romulus defeats Amulis. Then the war with the Sabine’s. By accounts should be very gruesome."
283,UgzNLWmRK72YM0zG1jd4AaABAg.8ypkpRPydGy9-EUtlo9jPE,UgzNLWmRK72YM0zG1jd4AaABAg,lel...
284,UgzNLWmRK72YM0zG1jd4AaABAg.8ypkpRPydGy8zu6KS8WXhc,UgzNLWmRK72YM0zG1jd4AaABAg,"Yes it was, according ancient romans themselves"
285,UgzNLWmRK72YM0zG1jd4AaABAg.8ypkpRPydGy8yrAQydtwn9,UgzNLWmRK72YM0zG1jd4AaABAg,"Yep, pretty sure that's what they are implying when one of the few subtitles in the trailer was ""This is Rome.""  emoji_face_with_rolling_eyes   emoji_face_with_rolling_eyes   emoji_face_with_rolling_eyes "
286,Ugw1XozIbhojgaeIWBZ4AaABAg,7TTuePHsN-c,This looks fuckin terrible.
287,Ugw1XozIbhojgaeIWBZ4AaABAg.8ypjtDUbadT92XLPO1dBPU,Ugw1XozIbhojgaeIWBZ4AaABAg,like your life
288,UgzUKNTqppKUsrXT8OV4AaABAg,7TTuePHsN-c,"There were kings way before that date!But if we take it to be 'the first (Roman) king', then that is OK.  They did pick the catchier title."
289,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9OAkRjOqZ0C,UgzUKNTqppKUsrXT8OV4AaABAg,"@Mark Pendragon Well,  I guess the title was not a grammar proof."
290,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9NvnMR3Bpbm,UgzUKNTqppKUsrXT8OV4AaABAg,@Demoth Before to became a republic Rome was build by Romulus which actually was a king . Then there was the republic with the senate and after that there was the empire with Julius caesar
291,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9MaQqyhcw0l,UgzUKNTqppKUsrXT8OV4AaABAg,"@Mark Pendragon anyone with the most rudimentary comprehension can understand this. The obvious eludes you. Go watch flat-earther videos instead, moron."
292,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9M_RmpIdWCU,UgzUKNTqppKUsrXT8OV4AaABAg,"@Daniel Rivera And you can tell that from the title ""The First King"" how?  Dumbass."
293,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9M_AQCm7KGr,UgzUKNTqppKUsrXT8OV4AaABAg,"@Mark Pendragon good job on not being able to extrapolate from implicit data, further proving my point. If a movie is about Rome's foundation and is titled the First King, whose first king are we talking about? SMH you are sooo dumb!"
294,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9MYvnbXb7R7,UgzUKNTqppKUsrXT8OV4AaABAg,"@Daniel Rivera OK then you can refund anyone who was expecting a movie about King Sargon of Akkad, the ruler of Mesopotamia 4000 years ago.  Or any of the numerous other kings who predated the king in this movie.  Who clearly was NOT the first king."
295,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9MVtXrd9i_n,UgzUKNTqppKUsrXT8OV4AaABAg,"Gods, you are dumb."
296,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9G3Y4qBjOuc,UgzUKNTqppKUsrXT8OV4AaABAg,@The Pharabut the director of the series is the same
297,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9FNINMdf5lH,UgzUKNTqppKUsrXT8OV4AaABAg,There were kings way before that date. After that date there was only Rome
298,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy9Ew9bGukkbx,UgzUKNTqppKUsrXT8OV4AaABAg,"I know the title is to complex. There is a tv show on this story, called Romolus, much easier to understand."
299,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy8yuIorpvWM5,UgzUKNTqppKUsrXT8OV4AaABAg,Still just a king title. The Roman emperor controls the kings.
300,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy8ysGz0F1yUA,UgzUKNTqppKUsrXT8OV4AaABAg,@Mark Pendragon no. It was meant for the Italian market this movie so it made completely sense to Italians. Primo re first kind is just the translation. And probably for lot of Europeans too it makes sense I guess.
301,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy8ysFGYd-5D-,UgzUKNTqppKUsrXT8OV4AaABAg,"@luis remelli It is not called ""Romolo the First king"" though.  Without something to qualify the title, it could refer to the first king of Egypt, Babylon, Britain, China or whatever!"
302,UgzUKNTqppKUsrXT8OV4AaABAg.8ypXLmLuEiy8yqttwsHEoy,UgzUKNTqppKUsrXT8OV4AaABAg,No it's not catchier title or anything. Roman Kings were seven and when you study history they refer to the first the second and so so on. So it's normal that a movie on Romolo the First king Is called like that
303,Ugzmzxk94opBoaY2zdR4AaABAg,7TTuePHsN-c,Need more period movies. Not sure about this one tho. All they seem to do is fight.
304,Ugzmzxk94opBoaY2zdR4AaABAg.8ypI6yEnPLE9OAlzV3Xpy_,Ugzmzxk94opBoaY2zdR4AaABAg,That's what they primarily did...back then !
305,Ugzmzxk94opBoaY2zdR4AaABAg.8ypI6yEnPLE8yuf4AUp4FF,Ugzmzxk94opBoaY2zdR4AaABAg,"this is the original trailer, which is better in my opinion:https://www.youtube.com/watch?v=nbQ1lcW7pIsTo me, the movie was worthwhile!"
