,id,Recipient (video or comment),comment
446,UgzRv5qDQYzF3gpo3eB4AaABAg,m5V-IK1cEtE,"I remember last year i joined a history quizbee battle, and i use my last remaining time on YouTube searching for ancient Rome, then this video shows up, yep we won the 3rd place. Better than nothing."
447,UgxqFiA24lBQY5Mh_Rh4AaABAg,m5V-IK1cEtE,who else is watching in .25 speed LOL
448,Ugwk5fzSUyiuFn435lV4AaABAg,m5V-IK1cEtE,This reminds me of Hamilton...just me ok.
449,UgxKxehQyb-gTzFNPhZ4AaABAg,m5V-IK1cEtE,I Love this song but it might be better talking about rome
450,UgyIcekaldVfFk3E13h4AaABAg,m5V-IK1cEtE,mans a legend
451,UgyN88nYm_NzWddp1sF4AaABAg,m5V-IK1cEtE,The republic will be reorganized in to the first Roman Empire!
452,UgzZmx1Donw3u4fFlOt4AaABAg,m5V-IK1cEtE,make a 1 hour vertion for this
453,UgwVTaH6LC2R-3b0RbF4AaABAg,m5V-IK1cEtE,I hate this with passion
454,UgwxSh_ICrwwnkhtpPB4AaABAg,m5V-IK1cEtE,kinda cringy but nice beat and flow
455,Ugy2nkM-jq6ej6Iczdd4AaABAg,m5V-IK1cEtE,I don't see a boot
456,UgzM_p-R_plVLKCE2Xl4AaABAg,m5V-IK1cEtE,You rock
457,UgzekGkWIFKyFA3sX4B4AaABAg,m5V-IK1cEtE,its funny how we think this is weird but teachers think their gangsters or a cool guy
458,UgyMVu9ZHS-HoTBN0094AaABAg,m5V-IK1cEtE,R-r-r- Rome lol
459,UgzwXoqrN8elzOeEL-94AaABAg,m5V-IK1cEtE,Techer:1-10 class class:10
460,UgxyQ0SvVRlhjADXklR4AaABAg,m5V-IK1cEtE,underrated
461,UgzVvlkJiu9WuOIHGpN4AaABAg,m5V-IK1cEtE,Sixth grade ancient civ we listened to these song lol
462,UgzN1zDmdHgbUPgo3V94AaABAg,m5V-IK1cEtE,Anyone learned in order from MesopotamiaEgyptGreeceand now Rome?
463,UgyHyPn5BHu4nKkLU0t4AaABAg,m5V-IK1cEtE,Wow it is superb I love it
464,UgzVrH42OVwB1Nru8Xd4AaABAg,m5V-IK1cEtE,if he hadnt died on the ides- dang son.... that be cold blooded-
465,UgzVrH42OVwB1Nru8Xd4AaABAg.97TlMzXsOs197TlsgsIafi,UgzVrH42OVwB1Nru8Xd4AaABAg,is that a bedsheet youre wearing?Agustus- cringe
466,UgzVrH42OVwB1Nru8Xd4AaABAg.97TlMzXsOs197TldGygdz7,UgzVrH42OVwB1Nru8Xd4AaABAg,GOod SoUl YeS YeS
467,Ugy6uGrUZ9RGNOwYrS14AaABAg,m5V-IK1cEtE,my 6th grade social studies teacher plays these they are so cringe
468,UgyGUX5cFrqBVb-U8cN4AaABAg,m5V-IK1cEtE,ok so you know how it said is that a bed sheet your wherein at the end well I was wherein one at the time and it freaked me out
469,UgzItS6ygaBhrt36QM14AaABAg,m5V-IK1cEtE,Needs more subs
470,UgwI2qm4OMEoapGKBhl4AaABAg,m5V-IK1cEtE,"""Build the coliseum, fill the coliseum. Get some gladiators, let the lions eat 'em""wAt"
471,Ugx1QQE7dcu11MmX-Qp4AaABAg,m5V-IK1cEtE,my mom: cLeAn Up YoUr RoOmme: nomy mom because she watched me listen to this song: IM ONE WHO COMMANDS!!!
472,Ugyh4wleBP15Mp1Raex4AaABAg,m5V-IK1cEtE,Romulus kills Remusミ●﹏☉ミ
473,UgwFunB22yoRzaG7ebB4AaABAg,m5V-IK1cEtE,My teacher showed us this on a zoom meeting I was trying hard not to laugh
474,UgxJehz82Clb2GNKO_N4AaABAg,m5V-IK1cEtE,"my friend made a joke abt your songs and it brought back memories of your songs in 6th grade. I'm in highschool now, and if I had listened to this for my Rome test, would've gotten a 100 lol"
475,UgzA15qcwn98-9f7Fu54AaABAg,m5V-IK1cEtE,These are still amazing from way back in 6th grade
476,UgzUAIoL7H1MUnC6APl4AaABAg,m5V-IK1cEtE,Save earth plant trees
477,UgzoigqYrXLBmdwq9Fh4AaABAg,m5V-IK1cEtE,6th grade memories  emoji_crying_face 
478,UgywHN5J0wx89UulBmh4AaABAg,m5V-IK1cEtE,This song is the best I used it on a school project
479,Ugwpyal42GUqwMlR1Z94AaABAg,m5V-IK1cEtE,This brings back all sorts of 6th grade memories-
480,UgxReT9shSyuyuecp5B4AaABAg,m5V-IK1cEtE,Me trying to sleep:My brain at 12am: let's repeat the best parts from Mr.Nicky
481,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9aRMQypgChE,UgxReT9shSyuyuecp5B4AaABAg,"Bruh, I'm LITERALLY doing this right now!  emoji_face_with_tears_of_joy "
482,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9ZXLvxDts_C,UgxReT9shSyuyuecp5B4AaABAg,My last brain cell: “Akkadian’s long ago conquered Sumer took control!”
483,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9R3934qX_9y,UgxReT9shSyuyuecp5B4AaABAg,4 am
484,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9O6CG53AeUb,UgxReT9shSyuyuecp5B4AaABAg,I'm the one who commands
485,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9Mo3SJTkqvo,UgxReT9shSyuyuecp5B4AaABAg,"“build the Colosseum, fill the Colosseum”"
486,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9M2Q6hc_di0,UgxReT9shSyuyuecp5B4AaABAg,Yeah walk into the forum made of arch and marble rock-
487,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9IxN8Nv4HeX,UgxReT9shSyuyuecp5B4AaABAg,so true lolll
488,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9HqZ9YMlAKt,UgxReT9shSyuyuecp5B4AaABAg,Plebeian Revolt
489,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9HGWhgdi0lX,UgxReT9shSyuyuecp5B4AaABAg,brain: R-R-R-ROMULUS-
490,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9EsiwuT-GNi,UgxReT9shSyuyuecp5B4AaABAg,"My Brain at 3am  ""the tiber River is running through Rome!!!"""
491,UgxReT9shSyuyuecp5B4AaABAg.96-hPzs75hI9BibBzWpw89,UgxReT9shSyuyuecp5B4AaABAg,You mean me right now? emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
492,UgztXK7WdZDzo7PTvJd4AaABAg,m5V-IK1cEtE,I’m at school yous
493,UgxZhIukCIogHihn5zZ4AaABAg,m5V-IK1cEtE,Where could I find the information to get Mr. Nicky to perform at our school?  I live in Tennessee.  My students love his songs.
494,UgzteDKBufyGhwJUztB4AaABAg,m5V-IK1cEtE,3 years ago my teacher played and played this i was like End me
495,Ugw-cG_LyE9w-sNoZ4V4AaABAg,m5V-IK1cEtE,Everybody gangsta till the teacher loads up YouTube
496,Ugw44Yzw2VrhYCVx1354AaABAg,m5V-IK1cEtE,My teacher only touched on the Punic Wars but the test was a bit more in depth - the Hannibal and elephants part saved me!
497,UgzIZLYSSj2B5JID1HB4AaABAg,m5V-IK1cEtE,Got this stuck in my head now
498,Ugzu810xBtRjd03Yo1x4AaABAg,m5V-IK1cEtE,My six grade teacher played these songs
499,UgxkU4PUZRa_I8coOAt4AaABAg,m5V-IK1cEtE,My teacher told me about this and it’s helpful
500,Ugztu_bXiTlgE6x9XTR4AaABAg,m5V-IK1cEtE,Bro my teacher showed us this
501,UgxoGb3dswy76e5bgs14AaABAg,m5V-IK1cEtE,Hi class
502,UgzFgIbT2jxgumMhSVp4AaABAg,m5V-IK1cEtE,When he said R-R-R-RomulusThat hit different
503,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9jVXTXPZjSF,UgzFgIbT2jxgumMhSVp4AaABAg,Facts
504,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9JJ9GRjTeWN,UgzFgIbT2jxgumMhSVp4AaABAg,@Calasia This deserves way more likes
505,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9IxNKPOcwc3,UgzFgIbT2jxgumMhSVp4AaABAg,roll those r's
506,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9GrFCjreUf-,UgzFgIbT2jxgumMhSVp4AaABAg,yes......
507,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9Gp-1Dttxsc,UgzFgIbT2jxgumMhSVp4AaABAg,OH YA
508,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9Dvx-lyqjVO,UgzFgIbT2jxgumMhSVp4AaABAg,fax
509,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9DubTyg9_X7,UgzFgIbT2jxgumMhSVp4AaABAg,@Zach Arriaga hibwo
510,UgzFgIbT2jxgumMhSVp4AaABAg.95HQ6lyu_Tq9Ds8VnlgEfc,UgzFgIbT2jxgumMhSVp4AaABAg,agerred
511,Ugyjz3f9CeyPrTfJzQ14AaABAg,m5V-IK1cEtE,HELP
512,UgwpCMJSLbsj0WLT70J4AaABAg,m5V-IK1cEtE,I dont likr school so that is makeing my head hurt but now for some reson its makeing me smart I DONT LIKE IT
513,UgxvAS2SnSKkMzFXcGl4AaABAg,m5V-IK1cEtE,This is rap rome
514,UgzapffZ0G0MZpB5TXZ4AaABAg,m5V-IK1cEtE,Who else wants him as your history teacher
515,UgzapffZ0G0MZpB5TXZ4AaABAg.953FXJoJVV29FatGENZcWM,UgzapffZ0G0MZpB5TXZ4AaABAg,yes i do
516,UgxLY1zFj9l8-eyG7g94AaABAg,m5V-IK1cEtE,Me Nicky is the best this is my fav out of all of them
517,Ugwur8Txx3lCxPuqb8Z4AaABAg,m5V-IK1cEtE,"why didnt my teacher put this on ever, it's freakin amazing"
518,UgxvBxNmPAJ4cWj8YmN4AaABAg,m5V-IK1cEtE,NO MR. BRYANT
519,UgxeOYc06oZqsjJFSdF4AaABAg,m5V-IK1cEtE,"Why, teacher. I'm forever cursed by this"
520,UgxzdiY4X0uXxBNQHn94AaABAg,m5V-IK1cEtE,"Ah, I love me some knowledge humor! Making learning fun is the way to go for kids."
521,UgwPJ7s1RxydFMRHtTx4AaABAg,m5V-IK1cEtE,HI MR.MONAHAN
522,UgzCMjRJtg63O-8nMPV4AaABAg,m5V-IK1cEtE,YESSSSSS
523,UgyEvO63_IdLyZ3JjAJ4AaABAg,m5V-IK1cEtE,everyone knew when the teacher put on mr nicky its gonna get hot
524,UgwfO2_RrS5PX5W0zjV4AaABAg,m5V-IK1cEtE,I’d be so lucky if he was my teacher!  emoji_face_with_tears_of_joy 
525,UgzdwW7S1pABSjpmqN14AaABAg,m5V-IK1cEtE,I am the one  thousand  comment
526,UgyYz9OrJSYAxopm2Dp4AaABAg,m5V-IK1cEtE,Call me slow but what's the original song
527,UgyYz9OrJSYAxopm2Dp4AaABAg.93d6W-14MgB95PjHpLQ0H3,UgyYz9OrJSYAxopm2Dp4AaABAg,Thrift Shop.Are you serious.
528,UgyYz9OrJSYAxopm2Dp4AaABAg.93d6W-14MgB93hYIk6M1t0,UgyYz9OrJSYAxopm2Dp4AaABAg,Idk
529,UgzlE_U77HZQr6CkN3N4AaABAg,m5V-IK1cEtE,my sister showed me this iwas like - ......... DABBERS WINNERS RUNNING THROUGH ROME
530,UgzjfQlboL74-Nh6hJJ4AaABAg,m5V-IK1cEtE,So I was actually looking for the Hetalia Roman Empire song but this is still pretty dope so...
531,UgyakwmY-UB8C5wZwvh4AaABAg,m5V-IK1cEtE,ecce bromani
532,UgyT9QObf-EGdoVRfn94AaABAg,m5V-IK1cEtE,When my teacher showed us that at school my first reaction was why can rome build roads that last for thousands of years but we can't build some that last a couple of years
533,UgyT9QObf-EGdoVRfn94AaABAg.92tznp6MtzA96-i4UobUHy,UgyT9QObf-EGdoVRfn94AaABAg,Same
534,Ugwr5rNkhBWONRQA6-J4AaABAg,m5V-IK1cEtE,After i heard this when i hear the real version of this song i think of this
535,UgxKLzbLdNE-7EPeZHJ4AaABAg,m5V-IK1cEtE,6th grade nostlagia
536,UgwAyC8gYawyoTkmcbx4AaABAg,m5V-IK1cEtE,"Okay. So we're  about to go on break. Right when class starts, the teacher explains she is going to be gone for so and so minutes. Well...Classmate 1: She left youtube onClass: Ancient Rome?Class President: Guys we sh-Me: presses Ancient Rome kill Nerbobjoemama"
537,UgwAyC8gYawyoTkmcbx4AaABAg.92n7E5mNdGn9fhKQa3nV6E,UgwAyC8gYawyoTkmcbx4AaABAg,@Shirin Day I thought it was funny. I also thought this story telling was very creative and interesting. emoji_thumbs_up 
538,UgwAyC8gYawyoTkmcbx4AaABAg.92n7E5mNdGn92n7Jtvv1I9,UgwAyC8gYawyoTkmcbx4AaABAg,Okay so maybe Nerbobjoemama wasn't his name but you get the point.
539,UgwBPIAeTkF42OCrvIZ4AaABAg,m5V-IK1cEtE,If only this had the same production as the trash raps about history
540,UgxhCaf8cm_we2wTIkl4AaABAg,m5V-IK1cEtE,This is your best one YET
541,UgwIWEG3d09u0y4Hr3Z4AaABAg,m5V-IK1cEtE,This is the best song about Rome;-;
542,UgyoLD8h-2qJh_CUtxB4AaABAg,m5V-IK1cEtE,https://youtu.be/fv_ugcR8LI4
543,UgxnzLFFHOQSEoy_OIR4AaABAg,m5V-IK1cEtE,When my teacher showed this in the in the beginning and everyone started laughing. What are they doing to that animal?
544,Ugx1OQiMT5KTEaQ5mXV4AaABAg,m5V-IK1cEtE,Hot.
545,UgzUcGBnbOQW56QSIi54AaABAg,m5V-IK1cEtE,teacher: we be having a quiz on romefriends: HIT THE BOOKSme: just watch this videofriends: noteacher: friends get an f you get an ame: I'M ONE WHO COMMANDS
546,UgzUcGBnbOQW56QSIi54AaABAg.91rAuWW_Gcq9WzC1TJ9E3f,UgzUcGBnbOQW56QSIi54AaABAg,@Christina kollar hehe stop
547,UgzUcGBnbOQW56QSIi54AaABAg.91rAuWW_Gcq9LlS2c-qj8m,UgzUcGBnbOQW56QSIi54AaABAg,....Armies are obeying me....
548,UgzUcGBnbOQW56QSIi54AaABAg.91rAuWW_Gcq9Ll3HRiRfDs,UgzUcGBnbOQW56QSIi54AaABAg,Cringe
549,UgzUcGBnbOQW56QSIi54AaABAg.91rAuWW_Gcq9EZ3UfFud-F,UgzUcGBnbOQW56QSIi54AaABAg,Ruling all provinces in my empire
550,UgzUcGBnbOQW56QSIi54AaABAg.91rAuWW_Gcq99XtmDessc4,UgzUcGBnbOQW56QSIi54AaABAg,It’s the pax romna
551,UgwiYrQfldyMERSFODd4AaABAg,m5V-IK1cEtE,Build the colosseum Fill the colosseum Get some gladiators Let the lions eat themLol xd emoji_grinning_face_with_sweat 
552,Ugx_gMfNKj0071OqxaN4AaABAg,m5V-IK1cEtE,Mr Nicky: ... And Hannibal had elephants!Me: What?? He had elephants! my 6th grade mind explodes
553,Ugw8Xi1hlNzvF8V335F4AaABAg,m5V-IK1cEtE,While our social studies play these songsNobody:Classmates: *nodsMe and my seatmate: * dances
554,UgymC0s5BYHd6Kn0kDF4AaABAg,m5V-IK1cEtE,Thumbs up if mr Goyeneche shows you this  emoji_beaming_face_with_smiling_eyes 
555,UgymC0s5BYHd6Kn0kDF4AaABAg.91_0Vq5GS2j91_0f_avR5f,UgymC0s5BYHd6Kn0kDF4AaABAg,Ha
556,UgyccENdv6rOLG1QE1V4AaABAg,m5V-IK1cEtE,Mr. Nicky came to my class and sang with us in sixth grade. We also had him at the assemble.
557,UgyHa4vFfeeE0zopiIl4AaABAg,m5V-IK1cEtE,the roman empire makes me go into heat
558,UgwwrFuweiUWTBTBNUZ4AaABAg,m5V-IK1cEtE,who are the God or goddess in this video?
559,UgwN4VBoO5eQezTL1b14AaABAg,m5V-IK1cEtE,"Ok boys.Currently, the Thrift Shop Official Video has 1.3B views.  This video has 1.2B views.  We only need a couple more billion views.  We can do this."
560,UgyK9SgYhxXQQoLqzql4AaABAg,m5V-IK1cEtE,Sounds like he is saying R-R-R Roman noodles R-R-R REMIX
561,Ugy86CMztLgySY4fwAZ4AaABAg,m5V-IK1cEtE,I wake up in the middle of the night shaking and my wife says what’s wrong: r0mu/u$
562,UgxsaVYEc6thkWhlIX94AaABAg,m5V-IK1cEtE,tbh i thought my class was the only one who saw this in 6th
563,Ugz64BUjwQA4ejWKTQ54AaABAg,m5V-IK1cEtE,Mr. Nicky's make me like history
564,UgwghnNF9aiUtWPrAeR4AaABAg,m5V-IK1cEtE,This is one of my favorite parodies emoji_grinning_squinting_face  emoji_red_heart . The jam of our class
565,UgwEnX3C4nqTJmbZpjR4AaABAg,m5V-IK1cEtE,Every person who dislikes this is a barbarian who ever likes this video is a hero
566,UgwszQsSaJVcCCffVd94AaABAg,m5V-IK1cEtE,My teacher had us watched this said it was memes (Grammy plz for song)
567,UgxxEXd6WAVcFwHnzG54AaABAg,m5V-IK1cEtE,"Wow!  I'm researching Roman Roads for a sermon, and you pop up as one of the top hits.  Unbelievable!"
568,Ugym0eyQeEb7uXGsyhR4AaABAg,m5V-IK1cEtE,2:09  emoji_face_with_tears_of_joy 
569,UgxuUa5GXZTMiPe6OKB4AaABAg,m5V-IK1cEtE,My teacher showed us and this is the BEST SONG EVER
570,UgxUyVqGxA3xMZb5g9p4AaABAg,m5V-IK1cEtE,Macklemore enters the arena* DAYUUUMMM
571,UgwcJzmjcOeN96QuirZ4AaABAg,m5V-IK1cEtE,this slaps harder than the real one emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
572,UgyvsE9pS23v8banKr94AaABAg,m5V-IK1cEtE,I miss six grade  emoji_face_with_tears_of_joy  emoji_loudly_crying_face  emoji_loudly_crying_face  emoji_loudly_crying_face  emoji_loudly_crying_face 
573,UgxckCu2HI0K11KZp6d4AaABAg,m5V-IK1cEtE,0:01 press this hahahhahahahahha
574,Ugw_g1NNBvQMt8NKIYN4AaABAg,m5V-IK1cEtE,My gifted teacher showed me this shout out to mrs.Kennedy (I think that's how you spell it)
575,UgwOM28MJ6fohrx7t2Z4AaABAg,m5V-IK1cEtE,My teacher Miss Chilton showed this to us in 3/4
576,UgzA1jqM5D7EdkaJAwd4AaABAg,m5V-IK1cEtE,this is Augustus roasting Julius Caesar.
577,Ugy5Z2BijYcQ-um-tDF4AaABAg,m5V-IK1cEtE,Yeetus fetus
578,UgyMoR3QBBkL92U4QSd4AaABAg,m5V-IK1cEtE,Our teacher let us dance and Gavin embarresed us all
579,Ugz8R_1Qz_Cr33m2cKd4AaABAg,m5V-IK1cEtE,That was VERY cash money of you
580,UgwEOgrq6m8qmOzhq114AaABAg,m5V-IK1cEtE,And the real song though. Thrift Shop is nothing like this and is most likely school inappropriate. (I don't really care.)
581,UgyoUDmhEVlYIB8eKdF4AaABAg,m5V-IK1cEtE,Poor guy. Had been stabbed 23 times. Ouch!
582,Ugz1IfuPlZPxnp6ztsx4AaABAg,m5V-IK1cEtE,Had to listen to this for 2 days. Not bad!
583,UgyGS1K_Q731gzMI5jx4AaABAg,m5V-IK1cEtE,The censor the nipples of the wolf but not the ball sacks of Romulus and Remus lol
584,UgwAr2DgN0D_CpBNqgJ4AaABAg,m5V-IK1cEtE,1:26 Nice  emoji_grinning_squinting_face 
585,UgzYGjd2f_wV5FpE4V14AaABAg,m5V-IK1cEtE,1:04 “and Hannibal had elephants”  emoji_face_with_tears_of_joy 
586,UgyHWOelleo2Tntgq3F4AaABAg,m5V-IK1cEtE,help our history teacher showed us this and now we can't stop singing
587,UgwL2ZaBk-dgN8KEF5d4AaABAg,m5V-IK1cEtE,Gooooood morning vietnam
588,UgytC8r9FKnM3AFKBDt4AaABAg,m5V-IK1cEtE,Yes this is what we in the JCL do.
589,UgwaEKmRL-POTjfLnhl4AaABAg,m5V-IK1cEtE,Thank you mr.Thomes
590,UgzGdHe_85m683Gp8LF4AaABAg,m5V-IK1cEtE,I love this song
591,UgwKQnmRlrzb_AfmpKN4AaABAg,m5V-IK1cEtE,R R R R Roman noodles emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
592,Ugz6-zoP3Vp8FGQozrV4AaABAg,m5V-IK1cEtE,Nigga y
593,Ugx4lIjeK6ZQjdOTW_14AaABAg,m5V-IK1cEtE,"Politics used to be established with cold milk,mail delivered on schedule, and the newspaper delivered on time."
594,UgwRWjxSz7004OSDWZ54AaABAg,m5V-IK1cEtE,We listen to this in Latin  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
595,UgwXiZA03JVulGndiqN4AaABAg,m5V-IK1cEtE,Damn I haven't heard this song since I was in sixth 3 years ago time flies
596,Ugw6akCEH931x8T1HGp4AaABAg,m5V-IK1cEtE,my teacher showed this in our class
597,Ugw6akCEH931x8T1HGp4AaABAg.8znqNcBmp3f9MVOycBUtjR,Ugw6akCEH931x8T1HGp4AaABAg,Same TwT
598,Ugzp6FC4eiM2xa5zKiJ4AaABAg,m5V-IK1cEtE,My teacher showed the whole class this and I was singing and a stinky girl said stop singing ? I didn’t stop singing lol
599,UgybkT8vSBQahLiwTfh4AaABAg,m5V-IK1cEtE,My history teacher Mr.Pop showed this to us
600,UgwBuoRoalmc9sJpxtp4AaABAg,m5V-IK1cEtE,"Hi, history class"
601,UgwwZPV-pXYoh5bFNj14AaABAg,m5V-IK1cEtE,I'm nostalgic to 6 grade ahh memories I miss it
602,UgzJk9Yc3yZ1qjFHxUZ4AaABAg,m5V-IK1cEtE,"yall know the s shit was made to ""be hip for the kids"""
603,UgzHaPd5F0wY96IHjnp4AaABAg,m5V-IK1cEtE,i’m going into high school and i’m watching this for pure reminiscence
604,UgwgZYejXwHTT7taYfF4AaABAg,m5V-IK1cEtE,"Get some gladiators,  let the lions eat em, Augh!"
605,UgyRGREzspetacdKpYl4AaABAg,m5V-IK1cEtE,Kikko
606,UgyPcye8ZIarWXUSoo54AaABAg,m5V-IK1cEtE,My teacher did not see this but I'd def show this to my students if I ever became a history teacher lol
607,UgxM1MgWf6VclqZdsOp4AaABAg,m5V-IK1cEtE,i love impol
608,UgxoX9fSVyipzs8q_kJ4AaABAg,m5V-IK1cEtE,mr. nicky is my teacher hi emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_OK_hand 
609,UgyZVWMK76-cGNuzoOR4AaABAg,m5V-IK1cEtE,this song is more genius than augustus
610,UgyyBI7FNZcpeYlrzr94AaABAg,m5V-IK1cEtE,Love these songs. Thank you Mr.Nicky. Can you make a son about South america
611,UgxFmz-j1MAfN9gD4-Z4AaABAg,m5V-IK1cEtE,"Augustus!! SPQR!  ‘I found Rome a city of clay,I left it a city of marble’- Caesar Augustus"
612,UgxFmz-j1MAfN9gD4-Z4AaABAg.8wWUitVY6RF90KLsS2-gbq,UgxFmz-j1MAfN9gD4-Z4AaABAg,I thought it was Augustus Ceasar
613,UgxC88DMJSZR0cwKwAZ4AaABAg,m5V-IK1cEtE,Is that a bed sheet you're wearing? LOL
614,UgxghMkgjHg2aRmQg9h4AaABAg,m5V-IK1cEtE,What I used to Study For my Final
615,Ugwm2ljI6oDa5zewrDh4AaABAg,m5V-IK1cEtE,r
616,Ugz2UKJDEYkDc_SfdHd4AaABAg,m5V-IK1cEtE,Rip 6 grade memories lmao
617,UgyXrRn587NYu4czphB4AaABAg,m5V-IK1cEtE,This is why 6th graders are 6th graders
618,UgwUmsN7XVnsvIgowKN4AaABAg,m5V-IK1cEtE,Mr. sullivannnn
619,UgyvURG_migeKg9t3h94AaABAg,m5V-IK1cEtE,1:04
620,Ugz1TbuSgTwdvcAgLuZ4AaABAg,m5V-IK1cEtE,Aqeiducks
621,Ugw6WfwsWMrG5ipHK5J4AaABAg,m5V-IK1cEtE,my teacher loves this stuff
622,UgwMIANis8W-Zbn6MHx4AaABAg,m5V-IK1cEtE,1:02 scipio africanus..... AND HANNIBAL HAD ELEPHANTS!
623,UgyZGmCwkMwWop3dd3d4AaABAg,m5V-IK1cEtE,"Every time our teacher played this song, everyone just started getting down"
624,UgxgQ7nnhXtUPyrxWtt4AaABAg,m5V-IK1cEtE,mr mcdonut is yum:)))
625,UgzhRXy_sLRqVxcBgKl4AaABAg,m5V-IK1cEtE,A true gem.
626,UgzWHsEAwB5PRassze54AaABAg,m5V-IK1cEtE,im scared
627,UgzHkIOnkerGXv6WZvR4AaABAg,m5V-IK1cEtE,I loved you at my school bro  emoji_hot_face 
628,UgzNwT-a5sutwB73DfZ4AaABAg,m5V-IK1cEtE,My teacher is forcing us to sing this song.
629,UgzVGk-R2-hJadnvAI94AaABAg,m5V-IK1cEtE,this makes me want to kill myself
630,Ugz8NVmWJvoU2jJlXh14AaABAg,m5V-IK1cEtE,Our teacher showed us this holy shit!
631,UgwrX7uIOIAKJ4rzJJR4AaABAg,m5V-IK1cEtE,I saw this today on may 17 2019 on a friday in my school
632,UgzrdxvA52_3kaIRhpp4AaABAg,m5V-IK1cEtE,Mr Nicky is my guy
633,Ugyq_DIu_DDjjA8vsYB4AaABAg,m5V-IK1cEtE,do a song of rap god
634,Ugz2H-wwBRSEhO6frKt4AaABAg,m5V-IK1cEtE,My history teacher always plays these in class and we go crazy LMAO!
635,UgwYGku1G0Caqz1FNG94AaABAg,m5V-IK1cEtE,My teacher showed this song to my class
636,UgxL6ybAVjw9mWNVvwR4AaABAg,m5V-IK1cEtE,You teached us about this today at Washington School Cloverdale CA
637,UgwbT6cePayu_0Bnwjl4AaABAg,m5V-IK1cEtE,Lin manuel is shook
638,Ugxyhp3O9B_mMAAuvJZ4AaABAg,m5V-IK1cEtE,"Teacher showed us this in history class, I like this one"
639,UgzRQwNmyxYlHWkOqF54AaABAg,m5V-IK1cEtE,Wow my friend sang all of the lyrics of thrift shop instead
640,UgzO5HNRTK704MmHMOF4AaABAg,m5V-IK1cEtE,My teacher showed us this in class
641,UgxZ_qTPYbdHMWTC-Wh4AaABAg,m5V-IK1cEtE,Wtf is this song
642,UgzJPZEhhFQ0eLMqRFt4AaABAg,m5V-IK1cEtE,Ok I have an ancient rome project to do and I'm wondering if I should show this in it.  emoji_face_with_tears_of_joy 
643,UgzfaDJvKwUGClceuY14AaABAg,m5V-IK1cEtE,"Haha, My 6th Grade teacher showed this today"
644,UgzfaDJvKwUGClceuY14AaABAg.8uKdb47ApXb9IxNUXLNFa5,UgzfaDJvKwUGClceuY14AaABAg,Sameee
645,Ugytbpdc5CUDpITsuVN4AaABAg,m5V-IK1cEtE,It’s not Remus it’s REMULUS (I’m sorry I love history)
646,UgwBjc1RJOcNPR__XIF4AaABAg,m5V-IK1cEtE,Mrs Harvey anyone no okay
647,Ugx9dYvmN2oEHVmhUbR4AaABAg,m5V-IK1cEtE,"Gonna be a pleasure to see you tomorrow at MSN, If you are reading this, I'm Joey. Remember that."
648,UgwcClfuvfprnILSVP54AaABAg,m5V-IK1cEtE,we had to watch this TWICE :C
649,UgzFDfveK9gRpMf3f-d4AaABAg,m5V-IK1cEtE,HIGHFIELD
650,UgxLaxNmQW3d5PVkv_B4AaABAg,m5V-IK1cEtE,6th grade BOP
651,UgwcAK_WyeeOXHgaBMN4AaABAg,m5V-IK1cEtE,This is my favorite one
652,UgzdgliMuQ24tk5MKcR4AaABAg,m5V-IK1cEtE,MR ARCURIS 2ND PERIOD WHO ELSE
653,UgwyGmy0q4nwyLCiTtJ4AaABAg,m5V-IK1cEtE,my brain cells while I'm taking a flight to Rome
654,UgwyGmy0q4nwyLCiTtJ4AaABAg.8tfio6749c89M6CkfNYMQS,UgwyGmy0q4nwyLCiTtJ4AaABAg,Мать чекни
