,id,Recipient (video or comment),comment
641,UgxyNXqWvzxevPD0Ej54AaABAg,iPAwnvyN6xw,Laughs in greek
642,UgzRdx8HimiDEz-KfsR4AaABAg,iPAwnvyN6xw,Zeus and a mortal woman a tale as old as time
643,Ugzp3dg0y9jzoBn374F4AaABAg,iPAwnvyN6xw,these stories sound so similar to the old testament
644,UgwmogAmw5SDXubprVp4AaABAg,iPAwnvyN6xw,HEY ITS GREEEEEEEK MYTHOLOGY
645,UgwgMY12ce0BQEAfOJN4AaABAg,iPAwnvyN6xw,Percy Jackson? Heroes of Olympus?
646,UgwQd4AsqUN4VxH2XQZ4AaABAg,iPAwnvyN6xw,philippines history
647,Ugxs2bMssQfadzHsZIh4AaABAg,iPAwnvyN6xw,Ever Since Greek mythology is Roman omg what a stupid video is that
648,Ugxa5OnqtZXrfMVbhap4AaABAg,iPAwnvyN6xw,"Well, besides myself......applause......I...really love Janus, the 2 faced god of Doorways.....and janitors. He's also probably the most uniquely Roman god."
649,UgzGL9WnA8C7B4OMAnd4AaABAg,iPAwnvyN6xw,do more
650,UgzIGXZrHk9w36XrRnF4AaABAg,iPAwnvyN6xw,Greek Mythology Please
651,UgzItW_mljFFqSudv5B4AaABAg,iPAwnvyN6xw,*Aeneid
652,UgznzibqjfafgUvkpoN4AaABAg,iPAwnvyN6xw,Wait Saturday is the seventh day of the week
653,UgyaP9v_TpfJlAwTHk14AaABAg,iPAwnvyN6xw,"Consentes dei: Juno, Jupiter, Miverva, Apollo, Mars, Ceres, Mercurius, Diana, Bacchus, Vulcanus, Pluto, Vesta, Venus."
654,UgxTuGqBcJa66X4DUH54AaABAg,iPAwnvyN6xw,But what about Summanus the night thunder god of Fidius?
655,UgwXYAsTslsbGkjl-1l4AaABAg,iPAwnvyN6xw,Saturday is the seventh day of the week
656,UgxCSa2HQCWqpZu_0IJ4AaABAg,iPAwnvyN6xw,No eris is eris (dwarf planet)
657,UgymqsTiS1PttI47EyJ4AaABAg,iPAwnvyN6xw,The Roman Catholic Church is named after a guy who murdered his brother just like Cain. Nicely ironic.
658,UgymqsTiS1PttI47EyJ4AaABAg.9-m8KG3KLCu95hqK8Xmhuu,UgymqsTiS1PttI47EyJ4AaABAg,Mario Capistran I would just like to point out that 1. This is mythology. And 2. It’s just called the Catholic Church the “Roman” part is just there to distinguish her from the other rites (ie Byzantine Catholic). And it’s distinguished in that way because the Vatican is located in what was Rome.
659,Ugwgeeq6rdblNbkBBTF4AaABAg,iPAwnvyN6xw,4:32 what about both.
660,UgyGJmdWZdoJBkQ-z394AaABAg,iPAwnvyN6xw,rome has just copy paste the Greek mythology
661,UgxXhNWfRQb50HKyEMl4AaABAg,iPAwnvyN6xw,"Crimea is Ukraine, check your maps and UN resolutions"
662,UgyGez6Efa0FNxUTb994AaABAg,iPAwnvyN6xw,"Aenid, the first fanfic."
663,UgxJqXWm9ma1ocxvplN4AaABAg,iPAwnvyN6xw,Just look at Greek Mythology and you’ll know Roman Mythology.
664,Ugxu5FMTFZHYqcLyJgV4AaABAg,iPAwnvyN6xw,India.. pleaseee
665,Ugxu5FMTFZHYqcLyJgV4AaABAg.9-cbeHuayS29dreAPdRwaS,Ugxu5FMTFZHYqcLyJgV4AaABAg,You don't what to invest in bitcoins
666,UgxdCUoDASlzykWL_TV4AaABAg,iPAwnvyN6xw,Saturday is the seventh day of the  week. Why do people keep trying to move Sunday?
667,UgwQuXDzQZ6ZG7AA7VF4AaABAg,iPAwnvyN6xw,"I don’t know about everyone else, but Mythology is super boring and uninteresting. I’m watching this for school."
668,Ugw3O1HDacA2c4ZfJW14AaABAg,iPAwnvyN6xw,That time Hercules visits Germany and the locals think he's Thor... I love these cross overs
669,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9apGtr1PDXa,Ugw3O1HDacA2c4ZfJW14AaABAg,"To be honest, it actually makes sense!"
670,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9_HrhiThNjX,Ugw3O1HDacA2c4ZfJW14AaABAg,"@Constance & James Turpin according to monotheistic beliefs, yes."
671,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9WfZx7ALgVV,Ugw3O1HDacA2c4ZfJW14AaABAg, emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_skull 
672,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9R8M-vegWVF,Ugw3O1HDacA2c4ZfJW14AaABAg,There all connected
673,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9Qr1Ezf4rOr,Ugw3O1HDacA2c4ZfJW14AaABAg,"There is but 1,One GOD,A ship only has 1 Captain..."
674,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9Prz559MjdH,Ugw3O1HDacA2c4ZfJW14AaABAg,"In Tacitus' Germania there's an interpretation process of explaining foreign pantheons to the Roman audience called interpretatio Romana. With that interpretation, Thor was explained to the Romans as Hercules."
675,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9MkRR5OzpO_,Ugw3O1HDacA2c4ZfJW14AaABAg,It makes sense when you look at the similarities... Also Roman's where heavily in Germania during a period of time.
676,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9KddQdOkAUv,Ugw3O1HDacA2c4ZfJW14AaABAg,Now wield lighting!
677,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9KRMSfFefSu,Ugw3O1HDacA2c4ZfJW14AaABAg,WTF IT ACTUALLY LOOKS LIKE FAT THOR
678,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU9EiqiDsAYHc,Ugw3O1HDacA2c4ZfJW14AaABAg,Thor thunder god..hercules is the son of Zeus..known for thunderbolts
679,Ugw3O1HDacA2c4ZfJW14AaABAg.8yLoCgI2MJU99n-oJkCMQ9,Ugw3O1HDacA2c4ZfJW14AaABAg,Oh my Woden is that Thor???
680,Ugw-8nIEciUZAUpARTl4AaABAg,iPAwnvyN6xw,Dude all of this is Greek mythology not roman mythology (Italy)
681,Ugzu15grfGkdveQ8xmB4AaABAg,iPAwnvyN6xw,Roman gods' names are better.
682,Ugx5XzjzX6hE-PG_l3Z4AaABAg,iPAwnvyN6xw,Can you make one of the Netherlands?
683,Ugyvd-_w0e_lay53GXx4AaABAg,iPAwnvyN6xw,"3:32 Aeneid, not Aenied"
684,UgyApB485D6LwlyJZdl4AaABAg,iPAwnvyN6xw,Hello.... May I ask?? What are the good topics to tackle with the lesson Roman Mythology??
685,UgyG1iYi5U3L-gDrtQp4AaABAg,iPAwnvyN6xw,Sadly no version of Hades (greek god) does not exist in roman mythology.
686,UgwIka2mH4PSKdRoDSB4AaABAg,iPAwnvyN6xw,okay but remember riddle school?
687,UgzM0b7L4rSH4Nrho654AaABAg,iPAwnvyN6xw,I can explain it in 3 words and they are:Basically greek mythology
688,UgzlmILsp_F6xqEtxBZ4AaABAg,iPAwnvyN6xw,Should’ve mentioned sterquilinus :=0(
689,UgwGMmR_ylzfG9nDwaV4AaABAg,iPAwnvyN6xw,0:08 omg  I have so much in common lol
690,UgzQO0oT2CbHNvAIc8t4AaABAg,iPAwnvyN6xw,The Roman gods are literally just the Greek gods with different names
691,UgzQO0oT2CbHNvAIc8t4AaABAg.8uNMWUcJs3b8uk5Al-XqUn,UgzQO0oT2CbHNvAIc8t4AaABAg,So who is the Greek equivalent of Janus? Quirinus? Mithras? Sol Invictus?  These were all very important gods worshipped by the Romans.
692,UgzXxVUlTSdYkHLzUxN4AaABAg,iPAwnvyN6xw,The ancient Romans also had their own gods that weren't Greek related but they didn't have stories that went with them...They borrowed from the greeks after they came in contact with them.
693,UgwXpficnaEJx2v0iiJ4AaABAg,iPAwnvyN6xw,Wasn't Gaia called Terra to the Romans.
694,UgzZ4LoUAUlZsmyrpdh4AaABAg,iPAwnvyN6xw,Try Indian mythology
695,UgysKdvmHNrFZozEM814AaABAg,iPAwnvyN6xw,"Mr.Z a alternate history youtuber had made a few videos depicting alternate scenarios relating to Rome such as developing steam powered vehicles, using gunpowder (which they may have gotten from China since they knew of each other and traded) which would also led to the discovery of the Americas beating Columbus by a few millennia and building a world empire which will result in them eventually travel into space to expanded even beyond the stars to the very planets that they named their gods after"
696,UgypcvaCXb5SpfMt9RJ4AaABAg,iPAwnvyN6xw,1:25  emoji_winking_face 
697,UgwSmR_93-TjRWTkUdl4AaABAg,iPAwnvyN6xw,With what program did you make the video?
698,UgymN0YHe--Q3Wu92MV4AaABAg,iPAwnvyN6xw,Romans: Man we don't like our gods should we randomly take someone else's and start worshipping them as if they were there the entire time?Fellow human who decides stuff: Sure why notcopies greek godsRomans: wowwwww this is coolGreeks; yOu CoPyRiGhTeD us Romans: oof
699,Ugw2foWmRYj7txJy6Jl4AaABAg,iPAwnvyN6xw,Odyssey and Aenied are essentially a duel between Poseidon/Neptun and Athena/Juno?
700,UgyDEL7og9jYZTU0zeJ4AaABAg,iPAwnvyN6xw,"I know he Is british, but it's driving me crazy hearing him say monaco"
701,Ugx7oeBc0zTZaNLYLRd4AaABAg,iPAwnvyN6xw,Wheres kratos?
702,UgzqCOP6I8CY4O1Nlap4AaABAg,iPAwnvyN6xw,Svi ste vi Srbi
703,UgxkQ0wMisCVP-k22Nx4AaABAg,iPAwnvyN6xw,"I think you mean GREEK Mythology, just with a Roman twist."
704,UgxkQ0wMisCVP-k22Nx4AaABAg.8rBBL24sPin8sA9s2l3J5V,UgxkQ0wMisCVP-k22Nx4AaABAg,not a dogTrue.  emoji_face_with_tears_of_joy 
705,UgxkQ0wMisCVP-k22Nx4AaABAg.8rBBL24sPin8s9PkncuTfv,UgxkQ0wMisCVP-k22Nx4AaABAg,Lol.The roman mythology is like that one guy who cheated off a friend but made it look different emoji_face_with_tears_of_joy 
706,UgygY_kcd3gsN3IhlAZ4AaABAg,iPAwnvyN6xw,"Is there a religion where all the Egyptian, roman, and Greek gods are the gods?"
707,Ugy4oOvlQgYQT0ZhSY94AaABAg,iPAwnvyN6xw,"Nice intro,,"
708,UgyKecrGpMtOy2rcoT14AaABAg,iPAwnvyN6xw,And also do about the animated history of Greece and Egypt
709,Ugx1nt1TyfThBpq8lK14AaABAg,iPAwnvyN6xw,Do about greek and egyptian mythology too
710,UgzKRGYmJLRXnXC9ex14AaABAg,iPAwnvyN6xw,Do Canadian history
711,UgwYwj94JcsatEpkliF4AaABAg,iPAwnvyN6xw,God is King
712,UgwYwj94JcsatEpkliF4AaABAg.8pA7feTG4Tg9dre1_-13Rw,UgwYwj94JcsatEpkliF4AaABAg,My dear you can say that a million times God is the greatest.
713,UgwixAvDUH49vq6vnPV4AaABAg,iPAwnvyN6xw,"Sorry but these are Greek Mythology , Greek gods"
714,UgxdC6HD8wlqg0Id9gV4AaABAg,iPAwnvyN6xw,"It's Hercules, like the Disney movie when you're talking about rome.Otherwise it's Heracles."
715,UgzdTCwRN9wLvv7JF2R4AaABAg,iPAwnvyN6xw,YOU MEAN GREEK MYTHOLOGY
716,UgwFbEQIOsDH57EX1iZ4AaABAg,iPAwnvyN6xw,Can you please make history of  Greece
717,UgwMW0Z2hzUs68QblTJ4AaABAg,iPAwnvyN6xw,"Badly done research. No mention of Quirinus or Vesta, no mention of the fact that Mars was originally god of spring and agriculture, not war, etc."
718,UgykuupB2yqcvltr6d14AaABAg,iPAwnvyN6xw,"Technically, Helios was a God, a son of the Titan, Hyperion."
719,Ugxgqpxvz780CMMadjV4AaABAg,iPAwnvyN6xw,since I don't know all about women mythology were there any creatures or monsters in these kind of stories.
720,UgwWBGvNDiWEsSbS8_x4AaABAg,iPAwnvyN6xw,so the romans are descendants of trojans?
721,Ugy-1BVBeOPtNn5bi7h4AaABAg,iPAwnvyN6xw,They literally just copied all the Greek gods and changed their names...
722,Ugy-1BVBeOPtNn5bi7h4AaABAg.8nALWdYNMXK8uk4DwbBe_b,Ugy-1BVBeOPtNn5bi7h4AaABAg,It's called syncretism.
723,Ugy-1BVBeOPtNn5bi7h4AaABAg.8nALWdYNMXK8nMVR5EQfaZ,Ugy-1BVBeOPtNn5bi7h4AaABAg,"Not exactly, the Romans had their own religion with their own gods. They did not, however, have lots of stories about those gods. As the came into contact with the Greeks and learned about Greek mythology they noticed the similarities between their own gods and the Greek gods and eventually came to believe that they were the same, allowing them to essentially borrow the Greek stories."
724,UgxFn7K6zy-lIWturE54AaABAg,iPAwnvyN6xw,Why did the Roman empire have to fall. WHY IN THE NAME OF THE G O D S JESUS???
725,UgyydvQXwOgIzISmtyx4AaABAg,iPAwnvyN6xw,I’ve decided I’m gonna write some stories for Roman Mythology. Wish me luck  emoji_beaming_face_with_smiling_eyes 
726,UgyydvQXwOgIzISmtyx4AaABAg.8mkXCdN-6C19RclRkhn5sK,UgyydvQXwOgIzISmtyx4AaABAg,?
727,UgyydvQXwOgIzISmtyx4AaABAg.8mkXCdN-6C19LktzSjw3pP,UgyydvQXwOgIzISmtyx4AaABAg,How is it now
728,UgwZ9Lx_unewlIXUZlN4AaABAg,iPAwnvyN6xw,"Ehm. Jesus was born around July, the roman's made the first church around 300 years before Jesus, and then another 300 years before taking in Jesus. The first thing they did was changing it to December to make the celebration fit Jupiter. It was basically the roman's last ""f you"" to those pesky rebels"
729,UgyBsXveAqDZF1SlZXZ4AaABAg,iPAwnvyN6xw,mon-AH-co. I cringed when you said it like that  emoji_face_with_tears_of_joy 
730,UgwWqG1xzOWglqIwN-d4AaABAg,iPAwnvyN6xw,Suibhne plz give a Norse Mythology video!!!
731,Ugww8VpQsP5BJ2DiLJt4AaABAg,iPAwnvyN6xw,How do you make these!!  They are so good!
732,UgwENRzzCj_V046CT0l4AaABAg,iPAwnvyN6xw,Yeah im a citizen of the Remis empire... which never fell... and my original Gods DeptuneFosiden god of lakesAnd Mercules a strong guy totally original Yeah our Remis Republic was so advanced we has martian colonies by 1800 And now we’re traveling multi universe
733,Ugy1nlh-lx6yeW78Iap4AaABAg,iPAwnvyN6xw,Why do they copy Greek then have a feud with grek
734,Ugwzz2z5BYH2r8ymEJZ4AaABAg,iPAwnvyN6xw,"Caelus was the roman equivalent  of Ouranos (Greek)Terra was the roman equivalent of Gaia (Greek),And Saturn/Kronos was a Titan"
735,UgwYBNjuQa1SJpMLC2p4AaABAg,iPAwnvyN6xw,My favourite goddess is Diana
736,UgzrHNsKx2PYLX9KEcF4AaABAg,iPAwnvyN6xw,Do Christian mythology next
737,UgyHZAKutjjUHhFHemB4AaABAg,iPAwnvyN6xw,"The planet names didn't originate from the Romans, the Romans took the Greek planet names like Ares which is the god of war in the greek pantheon and renamed them to their Roman counterpart i.e Mars , also the Greeks themselves had done mostly the same with the original Babylonian names."
738,UgxXaaDjCQtc4FRTwgV4AaABAg,iPAwnvyN6xw,"Romulus had already begun the foundation of Rome when his brother was killed. Romulus made a rule that no one vault the wall and Remus, laughing, jumped it. Thereafter he was killed by either a guard enforcing the rule or by Romulus himself, depending on the source."
739,Ugw3FGGw5byCEHfYfCd4AaABAg,iPAwnvyN6xw,Roman mythology is greek mythology they copy it
740,Ugy65ykr9b3t9VAk3nZ4AaABAg,iPAwnvyN6xw,"Greece is the father of the science, democracy, languages and so much more"
741,UgzKW1BvJ_-3Lc2Q3Pl4AaABAg,iPAwnvyN6xw,what is this background music?
742,UgwkT-fAxKEUf13H-ox4AaABAg,iPAwnvyN6xw,"So... if Greek religion was compared to Christianity in Israel, Rome would be all the mentally unstable Muricanites with end-times websites who push that America is the new Israel and where all the apocalypse stuff happens... for some reason. Basically they just copied someone else and made themselves the special ones."
743,Ugwd4DVebXjGPEamq1p4AaABAg,iPAwnvyN6xw,NOOOO DO GREEK MYTHS CUZ ROMANS ARE COPYCATS
744,UgwAS4Xv7BU84aUIGBB4AaABAg,iPAwnvyN6xw,THANK YOU WE NEVER HAD HELMETS WITH HORNS
745,Ugz9PtyPZUB3F5W01fx4AaABAg,iPAwnvyN6xw,soo romans are Trojans and Trojans are greek soo the great roman empire is a great greek empire with greek mythology culture and science isent this  logic!!!!!
746,UgxTM_A8ms6Rg9pEruR4AaABAg,iPAwnvyN6xw,copy cat roman shits
747,UgwFfNfteukgU5JmL6h4AaABAg,iPAwnvyN6xw,History of Norse mythology
748,UgzIj7k-r7zWoNELYbF4AaABAg,iPAwnvyN6xw,And Kratos killed them all
749,UgxENG9HQ54AfI3BFVN4AaABAg,iPAwnvyN6xw,"You'll never know, so help refugees! The grand Empire of Rome from a Trojan refugee emoji_rolling_on_the_floor_laughing  emoji_rolling_on_the_floor_laughing  emoji_winking_face_with_tongue "
750,UgwYgVOplTJOE1WEq7V4AaABAg,iPAwnvyN6xw,How many copyrights would the romans would have if they had a youtube channel?
751,UgxdIVTZo4-9Nt9HumR4AaABAg,iPAwnvyN6xw,"Man, your channrl is amazing!"
752,Ugy2bLHaeTYQFs9So-J4AaABAg,iPAwnvyN6xw,Gaia was called Terra in Roman mythology
753,Ugxfysmkcx1PQtazYNZ4AaABAg,iPAwnvyN6xw,Well kratos killed all of them soooo
754,Ugy1pe5O1-_jtoyaO-54AaABAg,iPAwnvyN6xw,Wasn’t the earth mother called Terra in Latin/Roman mythology?
755,UgxJW3B8VQMJrNTmmAh4AaABAg,iPAwnvyN6xw,thank you for not being one of those people who censor swasticas
756,Ugxt5vCRvkdGn626p5V4AaABAg,iPAwnvyN6xw,Where is Vesta in all these?
757,UgypLciTgWXQqUwNPzZ4AaABAg,iPAwnvyN6xw,"The first king of Rome was Romulus, but the last emperor of western Roman empire was also Romulus."
758,UgypLciTgWXQqUwNPzZ4AaABAg.8i19JJCYvCc9PBe065O8Bs,UgypLciTgWXQqUwNPzZ4AaABAg,Romulus Augustulus. So the first and last emperor was also an Augustus :)
759,Ugzym3wfkhez7aDL5y54AaABAg,iPAwnvyN6xw,2:07 the odd one out!!!
760,UgzKsDAPjrUHy2nNt0x4AaABAg,iPAwnvyN6xw,More concrete
761,UgzfmZC5Omu6rHV4kgN4AaABAg,iPAwnvyN6xw,Please do Welsh mythology
762,UgyvL-TJ_5XFzEiRrGl4AaABAg,iPAwnvyN6xw,"It's spelled ""AENEID."""
763,UgzTEOZzgGWKUgyaWmx4AaABAg,iPAwnvyN6xw,She Wolf = roman goddess Lupa
764,UgwE79Y5xhF6OLl3cyZ4AaABAg,iPAwnvyN6xw,Bless my soul herc was on a role. Undefeated
765,UgwE79Y5xhF6OLl3cyZ4AaABAg.8hJi6CAf-Vv9drbgW6vFij,UgwE79Y5xhF6OLl3cyZ4AaABAg,Wow that's awesome. Thanks
766,Ugwedrb4Wj-cAGKE09t4AaABAg,iPAwnvyN6xw,"Vulcanism, the process of making rubber elastic, discovered accidentally by Charles Goodyear (1800-1860), was also comes from the name of the Roman blacksmith god Vulcan."
767,UgxbM99ag_MHlfFpKmV4AaABAg,iPAwnvyN6xw,Coughs in Greek(''ROMAN'')cough
768,Ugzxa58-SJ4N5nooPGV4AaABAg,iPAwnvyN6xw,"In Greece we call the planets with the Greek gods: Mercury-Hermes,Venus-Aphrodite,Mars-Ares, Jupiter-Zeus(Dias),Saturn-Kronos, Neptune-Poseidon,(Uranus and Pluto(Ploutonas)are Greek gods)"
769,UgxOdeKAJl_RflXpT5R4AaABAg,iPAwnvyN6xw,"The part about the killing of Remus isn't accurate. It was during the building of the Walls of Rome that Romulus said ""No man shall pass over these walls without my permission, I swear to the Gods."" and moments later his brother Remus who had not over heard this walked over the barrier he was building to get to him. Romulus then threw a Javelin and killed his brother to honor his vow."
770,UgxOdeKAJl_RflXpT5R4AaABAg.8gan5kTSuDQ8ganH4Rpau0,UgxOdeKAJl_RflXpT5R4AaABAg,"It wasn't simply a fight about where to build, or anything. He probably didn't even want to kill his brother, but he made a vow and honored it. That was the point. The length to which Romulus went to found Roman integrity and honor."
771,UgzG18YkVbxF2vXMxCR4AaABAg,iPAwnvyN6xw,gaia's roman name is terra
772,Ugz56SMW2nPxsLOWxN14AaABAg,iPAwnvyN6xw,It is Greek mythology
773,UgwrpbHPHEG3XTCutTV4AaABAg,iPAwnvyN6xw,Sol is not Etruscan and it's not classical Roman mythology it's classical Roman religion
774,UgwMKrj8qmzkU7eLwiR4AaABAg,iPAwnvyN6xw,Big errors in this video.Other than the 12 Olympians and some of the Titans the Romans had their own Gods that weren't Greek.Yes they were influenced by the Etruscans.
775,UgyfmT6nN6JbiPz0efl4AaABAg,iPAwnvyN6xw,Where is Kratos? Didn't he reach Rome?
776,UgyPC0ZnTj1zAiIvgWx4AaABAg,iPAwnvyN6xw,"Anyone remember fallout New Vegas because of this you know Cesar,legate lanius oh nevermind"
777,Ugxl6MFJ5A0P45Ih3El4AaABAg,iPAwnvyN6xw,Greek
778,Ugxl6MFJ5A0P45Ih3El4AaABAg.8g7icXsl4zH8g7irqPaK9E,Ugxl6MFJ5A0P45Ih3El4AaABAg,K
779,UgyuDJ3ONABfEUPA5394AaABAg,iPAwnvyN6xw,Well then
780,UgxTmIjOC8nggHSiCjh4AaABAg,iPAwnvyN6xw,Romans = Greeks
781,UgxrwapJDK_JvD6lVC14AaABAg,iPAwnvyN6xw,Thx
782,UgwtFjPTKxUxgGJajX54AaABAg,iPAwnvyN6xw,My topic is romans the for the information
783,UgxWseIONfW4uP4gldB4AaABAg,iPAwnvyN6xw,Greek is superior just kidding Roman is good too but Greek is original.
784,Ugxs7D2H90URJJBVSDJ4AaABAg,iPAwnvyN6xw,the theme song though i love it
785,Ugw7mARy08HwlhqGwPJ4AaABAg,iPAwnvyN6xw,I have a very fascinating heritage on my Dad' side i am Indian British greek and on my moms side i am chinese german
786,UgzCMjB5bRSgrZzak5h4AaABAg,iPAwnvyN6xw,Wasn’t Gaea’s Roman equivalent called Terra
787,UgwLqNrDw9k6CfvuFMR4AaABAg,iPAwnvyN6xw,1:08 Not is Italy God is His Greeks God History
788,UgwLqNrDw9k6CfvuFMR4AaABAg.8fuh4NSyalV9JwkzizIr29,UgwLqNrDw9k6CfvuFMR4AaABAg,"You need to study history. Greeks Gods and Etruscans or Roman Gods share the same roots (Indo-European), that's why they were quite similar. Roman didn't got their deiteis from Greece, nor Etruscans did it"
789,UgxZWBM6zzTmOmFe1Gd4AaABAg,iPAwnvyN6xw,"Greek/Roman mythology in a nutshell: Zeus fucked, that woman, then this one, that one, this dude and so on with sometimes a short intermezzo where he thinks about his wife/sister"
790,UgxqACZ_S1xbQYQS6Mx4AaABAg,iPAwnvyN6xw,Adapted Syrian Mythology *
791,UgwhhFn0B9c4uL7KNPJ4AaABAg,iPAwnvyN6xw,"0:12 Suibhne, I'm afraid your map of Ukraine is not entirely correct."
792,UgxJR3wH8HZl0ldt0F14AaABAg,iPAwnvyN6xw,I subscribe the Chanel but from that video I leave . What do you mean Roman mythology ??? It’s Greek mythology copy-paste
793,Ugylao_Ddba5ld0yZHl4AaABAg,iPAwnvyN6xw,??? Roman mythology??? Hahahahaa
794,UgyD39S9XBc_miitA5V4AaABAg,iPAwnvyN6xw,now greate the greek history
795,UgysQbsgVlhDIkODy_54AaABAg,iPAwnvyN6xw,it started out so cute. so refreshing after watching alien human origin blah blah.  cutsey putsey until romulus became cane.
796,UgzhIcPkiT942URlszx4AaABAg,iPAwnvyN6xw,Jesus Christ!Now I know that I didn´t knew a sh#t about roman Mithology
797,UgzTAoxJQmhiJQM9_YN4AaABAg,iPAwnvyN6xw,What about Australia you could do video on there
798,UgwbU-4hg4MVYbbZhrV4AaABAg,iPAwnvyN6xw,History of TURKISH please
799,UgylX3tlBsG03gSzw8h4AaABAg,iPAwnvyN6xw,greek mythology next!
800,Ugy04i75a1AK-qYBUvB4AaABAg,iPAwnvyN6xw,Good video
801,UgzQJ1mNa-xwRZoigt54AaABAg,iPAwnvyN6xw,Saturn a god? Nah hes a titan I’m year 5 and I study this stuff
802,UgzQJ1mNa-xwRZoigt54AaABAg.8eiQQaMPptw8g1nHvP1NZ4,UgzQJ1mNa-xwRZoigt54AaABAg,Eevee “Greek Gods” this is a Roman god...equal to Cronus
803,UgzQJ1mNa-xwRZoigt54AaABAg.8eiQQaMPptw8g0Y3hwrcMU,UgzQJ1mNa-xwRZoigt54AaABAg,"No He's A Titan Actually Look it Up Also Read ""Percy Jackson And the Greek Gods"" You Might Learn Something"
804,UgzQJ1mNa-xwRZoigt54AaABAg.8eiQQaMPptw8g0XpmUT6Nb,UgzQJ1mNa-xwRZoigt54AaABAg,Eevee he’s a god
805,Ugzy4q4ZQadvjMB1hVl4AaABAg,iPAwnvyN6xw,"Your videos are awesome..!! If possible, make those on China, Japan, Korean Penninsula and Austria..!!"
806,UgybEGg6dbPM4RLkZ0t4AaABAg,iPAwnvyN6xw,"Aeneid*, not Aenied"
807,UgyblZDbCoAHjb8UVK14AaABAg,iPAwnvyN6xw,awesomeEEEEE!!!!
808,UgyBPljIuFmpoC4x_cF4AaABAg,iPAwnvyN6xw,Wtf do u even pjo(Plz don’t h8 iz onlee yootub y u hef b med)
809,Ugzy8q_rJiX4MmKkZm94AaABAg,iPAwnvyN6xw,Greek mythology
810,UgxQBtDC1pWN2N6wX6l4AaABAg,iPAwnvyN6xw,4:41 and they would
811,UgwQ3pF36eB8VLhr3Gt4AaABAg,iPAwnvyN6xw,what a gem of a channel +sub
812,UgyqTiW967Hb2D0xV894AaABAg,iPAwnvyN6xw,The odd one out 2:08
813,UgwLokn5BP0ckA5sxJR4AaABAg,iPAwnvyN6xw,That's greek mythology!!!!
814,Ugy7Kxn2vaOoxtw2SgR4AaABAg,iPAwnvyN6xw,Monarco hahaha Mon-a-co
815,Ugw3nM9LWRkYKXiOYOh4AaABAg,iPAwnvyN6xw,WE WANT ANIMATED HISTORY OF GREECE!!!
816,UgyVbOwClfPNwUEQMtZ4AaABAg,iPAwnvyN6xw,A very great video. Do you have the History of Italy?
817,UgywCLsPFKUQDvFnGf54AaABAg,iPAwnvyN6xw,Lithuania
818,Ugw7FmvuqktFuNn4lkx4AaABAg,iPAwnvyN6xw,This is greek mythology I think But I think your right?
819,UgzIKtyuPJnedQo-27Z4AaABAg,iPAwnvyN6xw,Make history of greece
820,UgxMTKHV_Xvw7foc1Nt4AaABAg,iPAwnvyN6xw,Do the history of the UK.
821,UgzllEmAy5OyKvDlClp4AaABAg,iPAwnvyN6xw,a little correction. Hades didnt became pluto. Originaly the god of the underworld was named Pluton or Adis (Hades) but Hades was also the underworld itself. It was both a person and a location. Plouton was only referred to the person. (and it comes from a word that means wealth) So Pluton became Pluto for romans.
822,UgyNi5q710VMON2a0ZF4AaABAg,iPAwnvyN6xw,Dude pls do Sweden
823,Ugy0Nhei4h4FPoDWf0l4AaABAg,iPAwnvyN6xw,"Actually in the XVIII and XIX centuries, roman mythology was much more popular. With the rise of America and the Founding Fathers interest in the history of Greece that Greek myths became mainstream. First in America than the rest of the world. The French and British aristocrats  favored Rome and roman myths"
824,Ugy6ctf1wxL7_aYuTH54AaABAg,iPAwnvyN6xw,Do one on Babylon
825,UgwZUkctC_o8dXn2qJB4AaABAg,iPAwnvyN6xw,Do The Animated history of Singapore.
826,UgwRb0IshsAvsCHxlSt4AaABAg,iPAwnvyN6xw,If only they taught history at school like this. Lovely video
827,Ugx7DXKh-gq7MTIQ8Ex4AaABAg,iPAwnvyN6xw,Do history of Brazil
828,UgxNewQnLkcAKYT1i2t4AaABAg,iPAwnvyN6xw,Another great video! Would you be up for doing an animated history of ancient Iraq/Mesopotamia?
829,UgwL3M-YSlxJYIPXZmp4AaABAg,iPAwnvyN6xw,"History of Belarus,  please!"
830,UgxuKNfDp_KEgf92lUd4AaABAg,iPAwnvyN6xw,Do czech history
831,UgyQcgizUAo32chVL4N4AaABAg,iPAwnvyN6xw,I love this channel so much! But I wish you posted more often
